model_name,data_version,subject_id,fold_id,n_train_trials,n_test_trials,n_train_blocks,n_test_blocks,train_converged,train_iterations,train_final_log_likelihood,test_total_log_likelihood,test_ll_per_trial,test_perplexity,monotonic,maximum_drop,runtime_seconds,parameter_json
exchangeable_block_mixture,shuffled,10,1,4965,1079,23,5,True,146,-5439.103757858973,-893.5891515462133,-0.8281641812291134,2.289112484815871,True,0.0,1.2551544999878388,"{""class_weights"": [[0.7523731296899088, 0.24762679595165818, 7.435843309051355e-08], [0.174096650802931, 0.8034677235118791, 0.0224356256851899], [0.5325622011997936, 0.37540177458873936, 0.09203602421146706]], ""kappaP"": {""10"": 18.856082430731398, ""20"": 21.64744948547957, ""40"": 0.9129389691914896, ""80"": 0.25177692918475864}, ""kappaS"": {""0.06"": 1.7457465368188858, ""0.12"": 4.080918559659949, ""0.24"": 8.841562200045948}, ""rho"": [0.3086793920545374, 0.31260938002904415, 0.37871122791641837], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,10,2,4333,1711,20,8,True,212,-3992.688621223221,-2166.466406486903,-1.2661989517749288,3.547343281023688,True,0.0,1.6139853999775369,"{""class_weights"": [[0.7862886671833209, 0.07533426298819418, 0.13837706982848474], [0.15447173585569413, 0.829919388782547, 0.015608875361758687], [0.5754128759085527, 0.3297349365710059, 0.0948521875204414]], ""kappaP"": {""10"": 23.505906289885438, ""20"": 22.86695277028154, ""40"": 8.30957732970857, ""80"": 0.4595138637639431}, ""kappaS"": {""0.06"": 1.2159569062033206, ""0.12"": 3.3032162226045156, ""0.24"": 8.480611348206223}, ""rho"": [0.24381180084212573, 0.49999973812960424, 0.2561884610282699], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,10,2,4333,1711,20,8,True,212,-3992.688621223221,-2166.466406486903,-1.2661989517749288,3.547343281023688,True,0.0,1.6231694000016432,"{""class_weights"": [[0.7862886671833209, 0.07533426298819418, 0.13837706982848474], [0.15447173585569413, 0.829919388782547, 0.015608875361758687], [0.5754128759085527, 0.3297349365710059, 0.0948521875204414]], ""kappaP"": {""10"": 23.505906289885438, ""20"": 22.86695277028154, ""40"": 8.30957732970857, ""80"": 0.4595138637639431}, ""kappaS"": {""0.06"": 1.2159569062033206, ""0.12"": 3.3032162226045156, ""0.24"": 8.480611348206223}, ""rho"": [0.24381180084212573, 0.49999973812960424, 0.2561884610282699], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,10,3,4316,1728,20,8,True,251,-4666.209597526086,-1675.6686692925423,-0.9697156650998509,2.6371945063036684,True,0.0,1.9149313000089023,"{""class_weights"": [[0.7711675601984185, 0.22883211162598857, 3.281755928047285e-07], [0.14971557550874806, 0.8342160669674885, 0.016068357523763573], [0.5642485347303395, 0.35443059392262183, 0.08132087134703865]], ""kappaP"": {""10"": 26.1870669079439, ""20"": 25.745752493701957, ""40"": 0.668713304198623, ""80"": 0.0792986569712019}, ""kappaS"": {""0.06"": 1.6524757683283724, ""0.12"": 3.5195987380487668, ""0.24"": 7.969059820887339}, ""rho"": [0.32329798951823113, 0.30134333885056325, 0.3753586716312056], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,10,3,4316,1728,20,8,True,251,-4666.209597526086,-1675.6686692925423,-0.969715665099851,2.637194506303669,True,0.0,1.92485760001,"{""class_weights"": [[0.7711675601984185, 0.22883211162598857, 3.281755928047285e-07], [0.14971557550874806, 0.8342160669674885, 0.016068357523763573], [0.5642485347303395, 0.35443059392262183, 0.08132087134703865]], ""kappaP"": {""10"": 26.1870669079439, ""20"": 25.745752493701957, ""40"": 0.668713304198623, ""80"": 0.0792986569712019}, ""kappaS"": {""0.06"": 1.6524757683283724, ""0.12"": 3.5195987380487668, ""0.24"": 7.969059820887339}, ""rho"": [0.32329798951823113, 0.30134333885056325, 0.3753586716312056], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,10,4,4518,1526,21,7,True,166,-4453.460708890287,-1677.6123607877926,-1.0993527921283044,3.002222333101709,True,0.0,1.382959300011862,"{""class_weights"": [[0.6270548088082982, 0.32270708733400433, 0.050238103857697405], [0.14895086283531786, 0.8334002468521009, 0.017648890312581187], [0.3444728148198468, 3.2139154341674897e-08, 0.6555271530409987]], ""kappaP"": {""10"": 21.61239231176139, ""20"": 20.83428232934498, ""40"": 8.21670814840697, ""80"": 0.38986874167200497}, ""kappaS"": {""0.06"": 1.4821388486221838, ""0.12"": 3.9790813063832164, ""0.24"": 8.91733296255799}, ""rho"": [0.4760741086872026, 0.42856118404614624, 0.09536470726665104], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,10,4,4518,1526,21,7,True,166,-4453.460708890287,-1677.6123607877928,-1.0993527921283046,3.00222233310171,True,0.0,1.3929435000172816,"{""class_weights"": [[0.6270548088082982, 0.32270708733400433, 0.050238103857697405], [0.14895086283531786, 0.8334002468521009, 0.017648890312581187], [0.3444728148198468, 3.2139154341674897e-08, 0.6555271530409987]], ""kappaP"": {""10"": 21.61239231176139, ""20"": 20.83428232934498, ""40"": 8.21670814840697, ""80"": 0.38986874167200497}, ""kappaS"": {""0.06"": 1.4821388486221838, ""0.12"": 3.9790813063832164, ""0.24"": 8.91733296255799}, ""rho"": [0.4760741086872026, 0.42856118404614624, 0.09536470726665104], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,11,1,4744,1730,22,8,True,167,-3882.234140579564,-1284.4665516038522,-0.7424662147999146,2.1011109208886385,True,0.0,1.3837663999875076,"{""class_weights"": [[0.8233449557479849, 0.16869113062332233, 0.007963913628692695], [0.15582969969075344, 0.8377777066275508, 0.006392593681695779], [0.9411748304368096, 3.1579290691110073e-09, 0.05882516640526143]], ""kappaP"": {""10"": 20.07689647639744, ""20"": 11.556252585607647, ""40"": 31.26872669658986, ""80"": 30.999293898051157}, ""kappaS"": {""0.06"": 1.3069304708008158, ""0.12"": 3.6563779873868776, ""0.24"": 15.316693155464701}, ""rho"": [0.31816111450500395, 0.36363635950033624, 0.31820252599465976], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,11,1,4744,1730,22,8,True,167,-3882.234140579564,-1284.4665516038522,-0.7424662147999146,2.1011109208886385,True,0.0,1.3935383999778423,"{""class_weights"": [[0.8233449557479849, 0.16869113062332233, 0.007963913628692695], [0.15582969969075344, 0.8377777066275508, 0.006392593681695779], [0.9411748304368096, 3.1579290691110073e-09, 0.05882516640526143]], ""kappaP"": {""10"": 20.07689647639744, ""20"": 11.556252585607647, ""40"": 31.26872669658986, ""80"": 30.999293898051157}, ""kappaS"": {""0.06"": 1.3069304708008158, ""0.12"": 3.6563779873868776, ""0.24"": 15.316693155464701}, ""rho"": [0.31816111450500395, 0.36363635950033624, 0.31820252599465976], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,11,2,4763,1711,22,8,False,300,-3868.0380866848623,-1431.79015870818,-0.8368148209866627,2.3090006710285262,True,0.0,2.5612274000013717,"{""class_weights"": [[0.9525215619147848, 0.04636182937959788, 0.0011166087056171843], [0.09036608516442451, 0.9050380724444211, 0.004595842391154414], [0.4918975958556803, 0.4959376166352207, 0.012164787509098999]], ""kappaP"": {""10"": 18.1207806331855, ""20"": 10.947303853603529, ""40"": 0.5058444383227954, ""80"": 1e-06}, ""kappaS"": {""0.06"": 1.4423940256918124, ""0.12"": 4.005122913155728, ""0.24"": 17.37366457802821}, ""rho"": [0.545541947497806, 0.2725497348920577, 0.1819083176101363], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,11,2,4763,1711,22,8,False,300,-3868.0380866848623,-1431.79015870818,-0.8368148209866628,2.3090006710285267,True,0.0,2.57000269999844,"{""class_weights"": [[0.9525215619147848, 0.04636182937959788, 0.0011166087056171843], [0.09036608516442451, 0.9050380724444211, 0.004595842391154414], [0.4918975958556803, 0.4959376166352207, 0.012164787509098999]], ""kappaP"": {""10"": 18.1207806331855, ""20"": 10.947303853603529, ""40"": 0.5058444383227954, ""80"": 1e-06}, ""kappaS"": {""0.06"": 1.4423940256918124, ""0.12"": 4.005122913155728, ""0.24"": 17.37366457802821}, ""rho"": [0.545541947497806, 0.2725497348920577, 0.1819083176101363], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,11,3,5169,1305,24,6,False,300,-4256.470249852819,-1039.5151706910174,-0.796563349188519,2.217905648864293,True,0.0,2.673723399988376,"{""class_weights"": [[0.9489009203289235, 0.05107808070697403, 2.099896410239369e-05], [0.12178732441858894, 0.8721028924646549, 0.0061097831167562025], [0.4878953388260699, 0.5005834968362202, 0.011521164337709857]], ""kappaP"": {""10"": 18.8700024869159, ""20"": 15.10843027957113, ""40"": 0.6164286527327787, ""80"": 0.1428469092182887}, ""kappaS"": {""0.06"": 1.461087630634151, ""0.12"": 3.821056336258515, ""0.24"": 17.20408767590268}, ""rho"": [0.5419175438216042, 0.25000117277634015, 0.2080812834020556], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,11,3,5169,1305,24,6,False,300,-4256.470249852819,-1039.5151706910171,-0.7965633491885189,2.2179056488642925,True,0.0,2.6815589999896474,"{""class_weights"": [[0.9489009203289235, 0.05107808070697403, 2.099896410239369e-05], [0.12178732441858894, 0.8721028924646549, 0.0061097831167562025], [0.4878953388260699, 0.5005834968362202, 0.011521164337709857]], ""kappaP"": {""10"": 18.8700024869159, ""20"": 15.10843027957113, ""40"": 0.6164286527327787, ""80"": 0.1428469092182887}, ""kappaS"": {""0.06"": 1.461087630634151, ""0.12"": 3.821056336258515, ""0.24"": 17.20408767590268}, ""rho"": [0.5419175438216042, 0.25000117277634015, 0.2080812834020556], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,11,4,4746,1728,22,8,True,75,-3614.1715577080095,-1589.2016963489673,-0.919676907609356,2.5084797882620613,True,0.0,0.637337899999693,"{""class_weights"": [[0.8916625558348472, 0.067052723041061, 0.041284721124091775], [0.19078596960031347, 0.800096419960222, 0.009117610439464612], [0.7203433283079191, 0.26687039667289597, 0.012786275019184777]], ""kappaP"": {""10"": 19.26983704678334, ""20"": 13.026828816835556, ""40"": 22.479981932124716, ""80"": 31.790535658330263}, ""kappaS"": {""0.06"": 1.7393350024499261, ""0.12"": 4.350923393510066, ""0.24"": 17.6745556604924}, ""rho"": [0.3562109953945359, 0.3181929272773722, 0.32559607732809187], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,11,4,4746,1728,22,8,True,75,-3614.1715577080095,-1589.2016963489675,-0.9196769076093564,2.5084797882620617,True,0.0,0.6472835000022314,"{""class_weights"": [[0.8916625558348472, 0.067052723041061, 0.041284721124091775], [0.19078596960031347, 0.800096419960222, 0.009117610439464612], [0.7203433283079191, 0.26687039667289597, 0.012786275019184777]], ""kappaP"": {""10"": 19.26983704678334, ""20"": 13.026828816835556, ""40"": 22.479981932124716, ""80"": 31.790535658330263}, ""kappaS"": {""0.06"": 1.7393350024499261, ""0.12"": 4.350923393510066, ""0.24"": 17.6745556604924}, ""rho"": [0.3562109953945359, 0.3181929272773722, 0.32559607732809187], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,12,1,4746,1728,22,8,True,169,-4667.701229949523,-1397.232459842492,-0.8085835994458866,2.244726302360184,True,0.0,1.4184178999857977,"{""class_weights"": [[0.7514469091645138, 0.06169064428774146, 0.18686244654774464], [0.08081528523060881, 0.9191847130091644, 1.760226834930233e-09], [0.4620620314697149, 0.4832841190814996, 0.054653849448785576]], ""kappaP"": {""10"": 14.469307530138252, ""20"": 9.126522681075658, ""40"": 8.651406360554832, ""80"": 9.892217747755097}, ""kappaS"": {""0.06"": 1.1892972884823771, ""0.12"": 3.524310914468714, ""0.24"": 9.160920448137745}, ""rho"": [0.49974026332682797, 0.36363632331993656, 0.13662341335323544], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,12,1,4746,1728,22,8,True,169,-4667.701229949523,-1397.232459842492,-0.8085835994458866,2.244726302360184,True,0.0,1.4279644999769516,"{""class_weights"": [[0.7514469091645138, 0.06169064428774146, 0.18686244654774464], [0.08081528523060881, 0.9191847130091644, 1.760226834930233e-09], [0.4620620314697149, 0.4832841190814996, 0.054653849448785576]], ""kappaP"": {""10"": 14.469307530138252, ""20"": 9.126522681075658, ""40"": 8.651406360554832, ""80"": 9.892217747755097}, ""kappaS"": {""0.06"": 1.1892972884823771, ""0.12"": 3.524310914468714, ""0.24"": 9.160920448137745}, ""rho"": [0.49974026332682797, 0.36363632331993656, 0.13662341335323544], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,12,2,4965,1509,23,7,True,78,-4394.751093917264,-1665.1092827255256,-1.103452142296571,3.0145547539135635,True,0.0,0.6895828999986406,"{""class_weights"": [[0.73115247498861, 0.08560581597097817, 0.18324170904041176], [0.07122873276790403, 0.9262851907882401, 0.0024860764438556972], [0.41466309445676097, 0.5439694814367968, 0.041367424106442154]], ""kappaP"": {""10"": 14.993150799480144, ""20"": 9.936311650798775, ""40"": 9.35874961103916, ""80"": 10.921083139122576}, ""kappaS"": {""0.06"": 1.1704351544113432, ""0.12"": 3.3760871805974966, ""0.24"": 7.965750747377671}, ""rho"": [0.3913040547497307, 0.43474332462644166, 0.1739526206238276], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,12,2,4965,1509,23,7,True,78,-4394.751093917264,-1665.1092827255256,-1.103452142296571,3.0145547539135635,True,0.0,0.6974528999999166,"{""class_weights"": [[0.73115247498861, 0.08560581597097817, 0.18324170904041176], [0.07122873276790403, 0.9262851907882401, 0.0024860764438556972], [0.41466309445676097, 0.5439694814367968, 0.041367424106442154]], ""kappaP"": {""10"": 14.993150799480144, ""20"": 9.936311650798775, ""40"": 9.35874961103916, ""80"": 10.921083139122576}, ""kappaS"": {""0.06"": 1.1704351544113432, ""0.12"": 3.3760871805974966, ""0.24"": 7.965750747377671}, ""rho"": [0.3913040547497307, 0.43474332462644166, 0.1739526206238276], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,12,3,4542,1932,21,9,True,160,-4353.778196889207,-1814.460530317292,-0.9391617651745816,2.5578364518703918,True,0.0,1.320117900002515,"{""class_weights"": [[0.923998172940344, 0.005751821072434496, 0.07025000598722149], [0.18023505230249562, 0.8048744603354046, 0.014890487362099702], [0.654882009955348, 0.11379322281296603, 0.23132476723168605]], ""kappaP"": {""10"": 21.316169617807137, ""20"": 13.835884493656183, ""40"": 8.51796819278049, ""80"": 11.949711085659056}, ""kappaS"": {""0.06"": 1.3683415049921328, ""0.12"": 3.6170905468762498, ""0.24"": 8.605199859184163}, ""rho"": [0.09705817553196554, 0.47620530486013835, 0.4267365196078961], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,12,3,4542,1932,21,9,True,160,-4353.778196889207,-1814.460530317292,-0.9391617651745818,2.557836451870392,True,0.0,1.3306508999958169,"{""class_weights"": [[0.923998172940344, 0.005751821072434496, 0.07025000598722149], [0.18023505230249562, 0.8048744603354046, 0.014890487362099702], [0.654882009955348, 0.11379322281296603, 0.23132476723168605]], ""kappaP"": {""10"": 21.316169617807137, ""20"": 13.835884493656183, ""40"": 8.51796819278049, ""80"": 11.949711085659056}, ""kappaS"": {""0.06"": 1.3683415049921328, ""0.12"": 3.6170905468762498, ""0.24"": 8.605199859184163}, ""rho"": [0.09705817553196554, 0.47620530486013835, 0.4267365196078961], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,original,12,4,5169,1305,24,6,True,70,-4768.324135583792,-1291.2044063567896,-0.9894286638749346,2.6896973120336107,True,0.0,0.668489400006365,"{""class_weights"": [[0.7006380457851429, 0.06271040105443451, 0.23665155316042263], [0.07991123911019025, 0.9168437832561378, 0.0032449776336719474], [0.3982761417275874, 0.5399811677986198, 0.0617426904737927]], ""kappaP"": {""10"": 14.252511822586548, ""20"": 10.144165599955596, ""40"": 7.94872677932901, ""80"": 11.074228384907752}, ""kappaS"": {""0.06"": 1.215297369271928, ""0.12"": 3.640367022459634, ""0.24"": 8.788950872512856}, ""rho"": [0.3749999947930516, 0.4166533909392662, 0.20834661426768214], ""weights"": [0.6, 0.35, 0.05]}"
exchangeable_block_mixture,shuffled,12,4,5169,1305,24,6,True,70,-4768.324135583792,-1291.2044063567898,-0.9894286638749348,2.689697312033612,True,0.0,0.6760409999988042,"{""class_weights"": [[0.7006380457851429, 0.06271040105443451, 0.23665155316042263], [0.07991123911019025, 0.9168437832561378, 0.0032449776336719474], [0.3982761417275874, 0.5399811677986198, 0.0617426904737927]], ""kappaP"": {""10"": 14.252511822586548, ""20"": 10.144165599955596, ""40"": 7.94872677932901, ""80"": 11.074228384907752}, ""kappaS"": {""0.06"": 1.215297369271928, ""0.12"": 3.640367022459634, ""0.24"": 8.788950872512856}, ""rho"": [0.3749999947930516, 0.4166533909392662, 0.20834661426768214], ""weights"": [0.6, 0.35, 0.05]}"
