model,motion_coherence,prior_std,reference,bin_left_deg,bin_right_deg,bin_center_deg,observed,simulated_mean,simulated_ci_low,simulated_ci_high,n_simulations
HMM_static,0.2399999999999999,10,stimulus,30,45,37.5,0.0218002812939521,0.0270323488045007,0.0216156821378339,0.0312939521800281,100
HMM_static,0.2399999999999999,10,stimulus,45,60,52.5,0.0042194092827003,0.0050351617440224,0.0028129395218001,0.0074015471167369,100
HMM_static,0.2399999999999999,10,stimulus,60,75,67.5,0.0003516174402249,0.0030942334739802,0.0008702531645568,0.0049226441631503,100
HMM_static,0.2399999999999999,10,stimulus,75,90,82.5,0.0007032348804499,0.0029500703234879,0.0012218706047819,0.0052742616033755,100
HMM_static,0.2399999999999999,10,stimulus,90,105,97.5,0.0003516174402249,0.0027742616033754,0.0010548523206751,0.0049226441631503,100
HMM_static,0.2399999999999999,10,stimulus,105,120,112.5,0.0003516174402249,0.0027777777777776,0.0010548523206751,0.0049226441631503,100
HMM_static,0.2399999999999999,10,stimulus,120,135,127.5,0.0,0.0028023909985935,0.0014064697609,0.0047556258790434,100
HMM_static,0.2399999999999999,10,stimulus,135,150,142.5,0.0,0.0027953586497889,0.0008702531645568,0.0049226441631503,100
HMM_static,0.2399999999999999,10,stimulus,150,165,157.5,0.0003516174402249,0.0028797468354429,0.0010548523206751,0.0051072433192686,100
HMM_static,0.2399999999999999,10,stimulus,165,180,172.5,0.0,0.0028621659634317,0.0012218706047819,0.0052742616033755,100
HMM_static,0.2399999999999999,20,prior,-180,-165,-172.5,0.0004215851602022,0.0030944350758853,0.0008431703204047,0.0057019392917368,100
HMM_static,0.2399999999999999,20,prior,-165,-150,-157.5,0.0004215851602022,0.0029553119730184,0.0012647554806069,0.0050801011804384,100
HMM_static,0.2399999999999999,20,prior,-150,-135,-142.5,0.0,0.0030059021922428,0.0012647554806069,0.0052803541315345,100
HMM_static,0.2399999999999999,20,prior,-135,-120,-127.5,0.0,0.0029089376053962,0.0012647554806069,0.0048587689713321,100
HMM_static,0.2399999999999999,20,prior,-120,-105,-112.5,0.0004215851602022,0.0029721753794266,0.0012647554806069,0.0054806070826305,100
HMM_static,0.2399999999999999,20,prior,-105,-90,-97.5,0.0004215851602022,0.0027571669477233,0.0012647554806069,0.0046374367622258,100
HMM_static,0.2399999999999999,20,prior,-90,-75,-82.5,0.0021079258010117,0.0033895446880269,0.0012647554806069,0.0065451096121415,100
HMM_static,0.2399999999999999,20,prior,-75,-60,-67.5,0.0067453625632376,0.0059949409780774,0.0029510961214165,0.0088532883642494,100
HMM_static,0.2399999999999999,20,prior,-60,-45,-52.5,0.0198145025295109,0.0190219224283305,0.0136698988195615,0.0244519392917369,100
HMM_static,0.2399999999999999,20,prior,-45,-30,-37.5,0.0569139966273186,0.0592284991568296,0.0512120573355817,0.0683389544688026,100
HMM_static,0.2399999999999999,20,prior,-30,-15,-22.5,0.1268971332209105,0.1462858347386172,0.1316715851602023,0.1627318718381113,100
HMM_static,0.2399999999999999,20,prior,-15,0,-7.5,0.286256323777403,0.2482630691399662,0.2288996627318717,0.2688764755480606,100
HMM_static,0.2399999999999999,20,prior,0,15,7.5,0.2668634064080944,0.2471922428330521,0.2252213322091062,0.2659253794266441,100
HMM_static,0.2399999999999999,20,prior,15,30,22.5,0.1273187183811128,0.1472639123102866,0.1350864249578414,0.158758431703204,100
HMM_static,0.2399999999999999,20,prior,30,45,37.5,0.0792580101180438,0.0592580101180437,0.050368887015177,0.0687605396290049,100
HMM_static,0.2399999999999999,20,prior,45,60,52.5,0.0202360876897133,0.0190177065767284,0.014112563237774,0.0244519392917369,100
HMM_static,0.2399999999999999,20,prior,60,75,67.5,0.0029510961214165,0.0063069139966272,0.0037942664418212,0.0103393760539628,100
HMM_static,0.2399999999999999,20,prior,75,90,82.5,0.0008431703204047,0.0031956155143338,0.0008431703204047,0.0059232715008431,100
HMM_static,0.2399999999999999,20,prior,90,105,97.5,0.0008431703204047,0.0029848229342327,0.0012647554806069,0.0048587689713321,100
HMM_static,0.2399999999999999,20,prior,105,120,112.5,0.0004215851602022,0.0029468802698145,0.0010434232715008,0.0052803541315345,100
HMM_static,0.2399999999999999,20,prior,120,135,127.5,0.0004215851602022,0.0029300168634063,0.0006218381112983,0.0054806070826305,100
HMM_static,0.2399999999999999,20,prior,135,150,142.5,0.0004215851602022,0.0030185497470488,0.0012647554806069,0.0050590219224282,100
HMM_static,0.2399999999999999,20,prior,150,165,157.5,0.0,0.0030016863406407,0.0008431703204047,0.0052803541315345,100
HMM_static,0.2399999999999999,20,prior,165,180,172.5,0.0,0.0030059021922428,0.0012647554806069,0.0050590219224282,100
HMM_static,0.2399999999999999,20,stimulus,-180,-165,-172.5,0.0004215851602022,0.0030902192242832,0.0012647554806069,0.0057019392917368,100
HMM_static,0.2399999999999999,20,stimulus,-165,-150,-157.5,0.0004215851602022,0.0029510961214165,0.0010434232715008,0.0050590219224282,100
HMM_static,0.2399999999999999,20,stimulus,-150,-135,-142.5,0.0,0.0029553119730184,0.0012647554806069,0.0050590219224282,100
HMM_static,0.2399999999999999,20,stimulus,-135,-120,-127.5,0.0004215851602022,0.0030101180438448,0.0010434232715008,0.0050590219224282,100
HMM_static,0.2399999999999999,20,stimulus,-120,-105,-112.5,0.0008431703204047,0.0028288364249577,0.0008431703204047,0.0050801011804384,100
HMM_static,0.2399999999999999,20,stimulus,-105,-90,-97.5,0.0,0.0029721753794266,0.0012647554806069,0.0052803541315345,100
HMM_static,0.2399999999999999,20,stimulus,-90,-75,-82.5,0.0004215851602022,0.0032799325463743,0.0012647554806069,0.0057019392917368,100
HMM_static,0.2399999999999999,20,stimulus,-75,-60,-67.5,0.0025295109612141,0.0052993254637435,0.0029510961214165,0.0080101180438447,100
HMM_static,0.2399999999999999,20,stimulus,-60,-45,-52.5,0.0046374367622258,0.0149241146711635,0.0103182967959527,0.0185497470489038,100
HMM_static,0.2399999999999999,20,stimulus,-45,-30,-37.5,0.0316188870151769,0.0470910623946037,0.0396290050590219,0.0539839797639123,100
HMM_static,0.2399999999999999,20,stimulus,-30,-15,-22.5,0.1062394603709949,0.1391483979763912,0.1266758010118044,0.150748313659359,100
HMM_static,0.2399999999999999,20,stimulus,-15,0,-7.5,0.314502529510961,0.2727782462057336,0.2525295109612141,0.2892074198988194,100
HMM_static,0.2399999999999999,20,stimulus,0,15,7.5,0.3874367622259696,0.2705986509274873,0.253773187183811,0.2877424114671163,100
HMM_static,0.2399999999999999,20,stimulus,15,30,22.5,0.1205733558178752,0.1409232715008431,0.1283621416526138,0.1532778246205732,100
HMM_static,0.2399999999999999,20,stimulus,30,45,37.5,0.022344013490725,0.0469308600337267,0.0396290050590219,0.0546058178752107,100
HMM_static,0.2399999999999999,20,stimulus,45,60,52.5,0.0037942664418212,0.0151602023608768,0.0111614671163575,0.0200358347386171,100
HMM_static,0.2399999999999999,20,stimulus,60,75,67.5,0.0012647554806069,0.0051433389544687,0.0027297639123102,0.0080101180438447,100
HMM_static,0.2399999999999999,20,stimulus,75,90,82.5,0.0008431703204047,0.0031492411467116,0.0012647554806069,0.0057019392917368,100
HMM_static,0.2399999999999999,20,stimulus,90,105,97.5,0.0,0.0029763912310286,0.0008431703204047,0.0059021922428329,100
HMM_static,0.2399999999999999,20,stimulus,105,120,112.5,0.0008431703204047,0.0027866779089376,0.0008431703204047,0.0048587689713321,100
HMM_static,0.2399999999999999,20,stimulus,120,135,127.5,0.0,0.0029510961214165,0.0012647554806069,0.0046374367622258,100
HMM_static,0.2399999999999999,20,stimulus,135,150,142.5,0.0,0.0029806070826306,0.0012647554806069,0.0048587689713321,100
HMM_static,0.2399999999999999,20,stimulus,150,165,157.5,0.0004215851602022,0.0030733558178752,0.0010434232715008,0.0048587689713321,100
HMM_static,0.2399999999999999,20,stimulus,165,180,172.5,0.0004215851602022,0.0029974704890387,0.0008431703204047,0.0050590219224282,100
HMM_static,0.2399999999999999,40,prior,-180,-165,-172.5,0.0012908777969017,0.0031282271944922,0.0008605851979345,0.006024096385542,100
HMM_static,0.2399999999999999,40,prior,-165,-150,-157.5,0.0,0.0029776247848537,0.0012908777969017,0.0047332185886401,100
HMM_static,0.2399999999999999,40,prior,-150,-135,-142.5,0.0,0.0029690189328742,0.0008605851979345,0.0053894148020653,100
HMM_static,0.2399999999999999,40,prior,-135,-120,-127.5,0.0012908777969017,0.0029173838209981,0.0012908777969017,0.0047332185886401,100
HMM_static,0.2399999999999999,40,prior,-120,-105,-112.5,0.0030120481927709,0.0031454388984509,0.0012908777969017,0.0051635111876074,100
HMM_static,0.2399999999999999,40,prior,-105,-90,-97.5,0.0086058519793459,0.005352839931153,0.0027861445783131,0.0081755593803786,100
HMM_static,0.2399999999999999,40,prior,-90,-75,-82.5,0.0223752151462994,0.0133175559380378,0.0094664371772805,0.0187284853700516,100
HMM_static,0.2399999999999999,40,prior,-75,-60,-67.5,0.0499139414802065,0.0273795180722891,0.0221493115318416,0.0359617039586917,100
HMM_static,0.2399999999999999,40,prior,-60,-45,-52.5,0.0619621342512908,0.0497805507745266,0.0410821858864027,0.0589716006884681,100
HMM_static,0.2399999999999999,40,prior,-45,-30,-37.5,0.0753012048192771,0.0831927710843373,0.0733541308089499,0.0920826161790016,100
HMM_static,0.2399999999999999,40,prior,-30,-15,-22.5,0.1101549053356282,0.1321471600688468,0.1191910499139414,0.1435563683304647,100
HMM_static,0.2399999999999999,40,prior,-15,0,-7.5,0.1845955249569707,0.1734767641996556,0.1591867469879517,0.1891458691910498,100
HMM_static,0.2399999999999999,40,prior,0,15,7.5,0.1497418244406195,0.175473321858864,0.1583046471600688,0.1892104130808949,100
HMM_static,0.2399999999999999,40,prior,15,30,22.5,0.0907917383820997,0.1320180722891566,0.1198042168674698,0.146525387263339,100
HMM_static,0.2399999999999999,40,prior,30,45,37.5,0.0903614457831325,0.0828743545611014,0.0718588640275387,0.0932121342512907,100
HMM_static,0.2399999999999999,40,prior,45,60,52.5,0.0821858864027538,0.0499483648881239,0.04151247848537,0.0592620481927709,100
HMM_static,0.2399999999999999,40,prior,60,75,67.5,0.039156626506024,0.0272977624784853,0.0215146299483648,0.0331325301204819,100
HMM_static,0.2399999999999999,40,prior,75,90,82.5,0.021944922547332,0.0127108433734939,0.0088102409638554,0.016577022375215,100
HMM_static,0.2399999999999999,40,prior,90,105,97.5,0.0051635111876074,0.0053055077452667,0.0025602409638554,0.007971170395869,100
HMM_static,0.2399999999999999,40,prior,105,120,112.5,0.0008605851979345,0.0031024096385542,0.0012908777969017,0.0051635111876074,100
HMM_static,0.2399999999999999,40,prior,120,135,127.5,0.0008605851979345,0.0028485370051635,0.0008605851979345,0.0051635111876074,100
HMM_static,0.2399999999999999,40,prior,135,150,142.5,0.0,0.0030464716006883,0.0012908777969017,0.0051635111876074,100
HMM_static,0.2399999999999999,40,prior,150,165,157.5,0.0004302925989671,0.0027667814113597,0.0012908777969017,0.004959122203098,100
HMM_static,0.2399999999999999,40,prior,165,180,172.5,0.0,0.0028227194492253,0.001064974182444,0.0053894148020653,100
HMM_static,0.2399999999999999,40,stimulus,-180,-165,-172.5,0.0012908777969017,0.002960413080895,0.0008605851979345,0.0055938037865747,100
HMM_static,0.2399999999999999,40,stimulus,-165,-150,-157.5,0.0,0.0028528399311531,0.001064974182444,0.004959122203098,100
HMM_static,0.2399999999999999,40,stimulus,-150,-135,-142.5,0.0017211703958691,0.0031325301204819,0.0012908777969017,0.0053894148020653,100
HMM_static,0.2399999999999999,40,stimulus,-135,-120,-127.5,0.0,0.0031282271944922,0.0012908777969017,0.0058197074010325,100
HMM_static,0.2399999999999999,40,stimulus,-120,-105,-112.5,0.0,0.0038597246127365,0.0014952667814112,0.0064543889845094,100
HMM_static,0.2399999999999999,40,stimulus,-105,-90,-97.5,0.0021514629948364,0.0060843373493975,0.0034423407917382,0.0088317555938037,100
HMM_static,0.2399999999999999,40,stimulus,-90,-75,-82.5,0.0025817555938037,0.011484509466437,0.0077237521514628,0.0161467297762478,100
HMM_static,0.2399999999999999,40,stimulus,-75,-60,-67.5,0.0047332185886401,0.0190791738382098,0.0137693631669534,0.0256131669535283,100
HMM_static,0.2399999999999999,40,stimulus,-60,-45,-52.5,0.0129087779690189,0.0294707401032702,0.0225796041308089,0.0357142857142856,100
HMM_static,0.2399999999999999,40,stimulus,-45,-30,-37.5,0.0348537005163511,0.0533950086058518,0.0445030120481927,0.0632530120481926,100
HMM_static,0.2399999999999999,40,stimulus,-30,-15,-22.5,0.1265060240963855,0.1265920826161789,0.1144363166953528,0.1385757314974182,100
HMM_static,0.2399999999999999,40,stimulus,-15,0,-7.5,0.3166953528399311,0.2395438898450945,0.219223321858864,0.2578098106712564,100
HMM_static,0.2399999999999999,40,stimulus,0,15,7.5,0.3046471600688466,0.2385542168674698,0.2230314113597246,0.2549806368330463,100
HMM_static,0.2399999999999999,40,stimulus,15,30,22.5,0.1480206540447504,0.124789156626506,0.1069169535283993,0.1370804647160067,100
HMM_static,0.2399999999999999,40,stimulus,30,45,37.5,0.0296901893287435,0.0530851979345954,0.0462241824440619,0.0596062822719449,100
HMM_static,0.2399999999999999,40,stimulus,45,60,52.5,0.006024096385542,0.0297633390705678,0.0234401893287435,0.0374784853700515,100
HMM_static,0.2399999999999999,40,stimulus,60,75,67.5,0.0021514629948364,0.0190404475043029,0.0135434595524956,0.0245266781411359,100
HMM_static,0.2399999999999999,40,stimulus,75,90,82.5,0.0008605851979345,0.0108691910499139,0.007314974182444,0.014629948364888,100
HMM_static,0.2399999999999999,40,stimulus,90,105,97.5,0.0017211703958691,0.0062005163511186,0.0038726333907056,0.0094664371772805,100
HMM_static,0.2399999999999999,40,stimulus,105,120,112.5,0.0012908777969017,0.0040791738382099,0.0017211703958691,0.0064543889845094,100
HMM_static,0.2399999999999999,40,stimulus,120,135,127.5,0.0012908777969017,0.0030421686746987,0.001064974182444,0.0055938037865747,100
HMM_static,0.2399999999999999,40,stimulus,135,150,142.5,0.0004302925989671,0.003063683304647,0.0012908777969017,0.0053894148020653,100
HMM_static,0.2399999999999999,40,stimulus,150,165,157.5,0.0004302925989671,0.0030206540447503,0.001064974182444,0.0055938037865747,100
HMM_static,0.2399999999999999,40,stimulus,165,180,172.5,0.0,0.0029087779690188,0.0008605851979345,0.0053894148020653,100
HMM_static,0.2399999999999999,80,prior,-180,-165,-172.5,0.0069918428500082,0.0053920426169467,0.0039079407358082,0.0069127684368237,100
HMM_static,0.2399999999999999,80,prior,-165,-150,-157.5,0.0114865989678708,0.0093108040619276,0.0067379723655733,0.0121524887631097,100
HMM_static,0.2399999999999999,80,prior,-150,-135,-142.5,0.0189778591643082,0.0154786082903279,0.0129765273847177,0.0183993674046945,100
HMM_static,0.2399999999999999,80,prior,-135,-120,-127.5,0.0284667887464623,0.0202497086732145,0.0164807724321624,0.0237264857666056,100
HMM_static,0.2399999999999999,80,prior,-120,-105,-112.5,0.0359580489428999,0.0247328117196603,0.021387547860829,0.0279673714000331,100
HMM_static,0.2399999999999999,80,prior,-105,-90,-97.5,0.0467787581155318,0.0277442983186282,0.0240427834193439,0.0313842184118528,100
HMM_static,0.2399999999999999,80,prior,-90,-75,-82.5,0.0529382387214914,0.0321208589978358,0.0278799733644081,0.0360537706009654,100
HMM_static,0.2399999999999999,80,prior,-75,-60,-67.5,0.0457799234226735,0.0410337939071082,0.0368694856001331,0.0453762277343099,100
HMM_static,0.2399999999999999,80,prior,-60,-45,-52.5,0.0504411519893456,0.0559663725653404,0.0509322457133343,0.0614366572332279,100
HMM_static,0.2399999999999999,80,prior,-45,-30,-37.5,0.0534376560679206,0.0758531713001498,0.069831030464458,0.0814924255035791,100
HMM_static,0.2399999999999999,80,prior,-30,-15,-22.5,0.0614283336107874,0.0915531879473946,0.0843141335109039,0.0984018644914265,100
HMM_static,0.2399999999999999,80,prior,-15,0,-7.5,0.1002164141834526,0.1007141668053937,0.0938821375062427,0.1087148326951889,100
HMM_static,0.2399999999999999,80,prior,0,15,7.5,0.0870650907274845,0.1001664724488097,0.0925586815382054,0.1074704511403362,100
HMM_static,0.2399999999999999,80,prior,15,30,22.5,0.0537706009655401,0.0913001498252039,0.0848759780256367,0.1021350091559846,100
HMM_static,0.2399999999999999,80,prior,30,45,37.5,0.0595971366738803,0.0758914599633759,0.0697519560512735,0.0831030464458132,100
HMM_static,0.2399999999999999,80,prior,45,60,52.5,0.0519394040286332,0.0567171633094721,0.0520184784418177,0.0621108706509072,100
HMM_static,0.2399999999999999,80,prior,60,75,67.5,0.0419510571000498,0.0404744464791077,0.0358623272848343,0.0457008490094888,100
HMM_static,0.2399999999999999,80,prior,75,90,82.5,0.0554353254536373,0.0317529548859663,0.0287123356084568,0.0362993174629598,100
HMM_static,0.2399999999999999,80,prior,90,105,97.5,0.0407857499583818,0.0281821208589978,0.0239553853837189,0.0313051439986681,100
HMM_static,0.2399999999999999,80,prior,105,120,112.5,0.0284667887464623,0.0249409022806725,0.0211336773763942,0.0290536041285167,100
HMM_static,0.2399999999999999,80,prior,120,135,127.5,0.0273014816047944,0.0203129682037621,0.0175586815382054,0.023393540868986,100
HMM_static,0.2399999999999999,80,prior,135,150,142.5,0.019144331613118,0.015223905443649,0.0128100549359081,0.0184160146495753,100
HMM_static,0.2399999999999999,80,prior,150,165,157.5,0.0133177959047776,0.0094539703679041,0.0068253704011986,0.0119069419011152,100
HMM_static,0.2399999999999999,80,prior,165,180,172.5,0.0083236224404861,0.0054336607291492,0.0039079407358082,0.0073247877476277,100
HMM_static,0.2399999999999999,80,stimulus,-180,-165,-172.5,0.0021641418345263,0.0087647744298317,0.0066588979523888,0.0105751623106374,100
HMM_static,0.2399999999999999,80,stimulus,-165,-150,-157.5,0.0018311969369068,0.0096271017146662,0.0077368070584318,0.0119069419011152,100
HMM_static,0.2399999999999999,80,stimulus,-150,-135,-142.5,0.0009988346928582,0.0110404528050607,0.0084900948892958,0.0137381388380223,100
HMM_static,0.2399999999999999,80,stimulus,-135,-120,-127.5,0.0013317795904777,0.0130614283336107,0.0102338937905776,0.0154819377393041,100
HMM_static,0.2399999999999999,80,stimulus,-120,-105,-112.5,0.0013317795904777,0.0149142666888629,0.0125645080739137,0.0178999500582653,100
HMM_static,0.2399999999999999,80,stimulus,-105,-90,-97.5,0.0019976693857165,0.0169935075744964,0.0137298152155818,0.0201431663059763,100
HMM_static,0.2399999999999999,80,stimulus,-90,-75,-82.5,0.0023306142833361,0.0189428999500582,0.0156400865656733,0.022569502247378,100
HMM_static,0.2399999999999999,80,stimulus,-75,-60,-67.5,0.0039953387714333,0.0211786249375728,0.0178125520226402,0.0245588480106542,100
HMM_static,0.2399999999999999,80,stimulus,-60,-45,-52.5,0.0134842683535874,0.0242517063426003,0.0202929915099051,0.0279756950224736,100
HMM_static,0.2399999999999999,80,stimulus,-45,-30,-37.5,0.0347927418012317,0.0401098718162144,0.0357041784584651,0.0442816713833859,100
HMM_static,0.2399999999999999,80,stimulus,-30,-15,-22.5,0.1438321957715998,0.1066256034626268,0.1007949059430664,0.1135425337106708,100
HMM_static,0.2399999999999999,80,stimulus,-15,0,-7.5,0.3028133843848843,0.2141601464957549,0.2027634426502412,0.2262943232894955,100
HMM_static,0.2399999999999999,80,stimulus,0,15,7.5,0.30531047111703,0.215137339770268,0.2038330281338438,0.2277592808390211,100
HMM_static,0.2399999999999999,80,stimulus,15,30,22.5,0.1310138172132512,0.1059131013817213,0.0982187447977359,0.1145580156484101,100
HMM_static,0.2399999999999999,80,stimulus,30,45,37.5,0.0289662060928915,0.0400948892958215,0.0360371233560844,0.0446146162810054,100
HMM_static,0.2399999999999999,80,stimulus,45,60,52.5,0.0073247877476277,0.024436490760779,0.0197769269185948,0.0286332611952721,100
HMM_static,0.2399999999999999,80,stimulus,60,75,67.5,0.0033294489761944,0.0211270184784418,0.0175586815382054,0.0248917929082736,100
HMM_static,0.2399999999999999,80,stimulus,75,90,82.5,0.0014982520392874,0.0188796404195104,0.0158065590144831,0.0224030297985683,100
HMM_static,0.2399999999999999,80,stimulus,90,105,97.5,0.0016647244880972,0.0168320292991509,0.0133885466955217,0.0203970367904111,100
HMM_static,0.2399999999999999,80,stimulus,105,120,112.5,0.0014982520392874,0.0150574329948393,0.0122315631762942,0.0178125520226402,100
HMM_static,0.2399999999999999,80,stimulus,120,135,127.5,0.0018311969369068,0.0128733144664558,0.0100674213417679,0.0157358082237388,100
HMM_static,0.2399999999999999,80,stimulus,135,150,142.5,0.0021641418345263,0.0113800566006325,0.0088230397869151,0.0134842683535874,100
HMM_static,0.2399999999999999,80,stimulus,150,165,157.5,0.0018311969369068,0.0097169968370234,0.0072373897120026,0.0119860163142999,100
HMM_static,0.2399999999999999,80,stimulus,165,180,172.5,0.0026635591809555,0.0088813051439986,0.0069044448143831,0.0115739970034959,100
Covariate_HMM,0.0599999999999999,10,prior,-180,-165,-172.5,0.0036891293654696,0.0015334481062468,0.0006148548942448,0.0027699212985735,100
Covariate_HMM,0.0599999999999999,10,prior,-165,-150,-157.5,0.0014756517461878,0.0015445154943433,0.0006148548942448,0.0024594195769797,100
Covariate_HMM,0.0599999999999999,10,prior,-150,-135,-142.5,0.0031972454500737,0.0016859321200196,0.0006732661091982,0.0026469503197244,100
Covariate_HMM,0.0599999999999999,10,prior,-135,-120,-127.5,0.0033202164289226,0.0018457943925233,0.0008607968519428,0.0029513034923756,100
Covariate_HMM,0.0599999999999999,10,prior,-120,-105,-112.5,0.0038121003443187,0.0024397442203639,0.001288121003443,0.0036307181505163,100
Covariate_HMM,0.0599999999999999,10,prior,-105,-90,-97.5,0.0029513034923756,0.0035280373831775,0.002148917855386,0.0047958681751105,100
Covariate_HMM,0.0599999999999999,10,prior,-90,-75,-82.5,0.0036891293654696,0.0056087063453024,0.0040580423020167,0.0073259960649286,100
Covariate_HMM,0.0599999999999999,10,prior,-75,-60,-67.5,0.0089768814559762,0.0091588785046728,0.0070616084604033,0.0111965076242006,100
Covariate_HMM,0.0599999999999999,10,prior,-60,-45,-52.5,0.0122970978848991,0.0152865223807181,0.0122909493359567,0.018451795376291,100
Covariate_HMM,0.0599999999999999,10,prior,-45,-30,-37.5,0.027299557304476,0.0265666502705361,0.0230293900639449,0.0304968027545499,100
Covariate_HMM,0.0599999999999999,10,prior,-30,-15,-22.5,0.0941957697983275,0.0986387112641416,0.0924096163305458,0.105210895228726,100
Covariate_HMM,0.0599999999999999,10,prior,-15,0,-7.5,0.3310378750614854,0.333160354156419,0.3212739793408754,0.3466213723561238,100
Covariate_HMM,0.0599999999999999,10,prior,0,15,7.5,0.3264879488440726,0.3325848499754058,0.3203578455484504,0.3443617806197736,100
Covariate_HMM,0.0599999999999999,10,prior,15,30,22.5,0.0992375799311362,0.0975565666502705,0.0922220855878012,0.103993482538121,100
Covariate_HMM,0.0599999999999999,10,prior,30,45,37.5,0.041810132808657,0.0266047712739793,0.0231769552385635,0.0305613625184456,100
Covariate_HMM,0.0599999999999999,10,prior,45,60,52.5,0.0125430398425971,0.0150467289719625,0.0117345056566649,0.0185225036891293,100
Covariate_HMM,0.0599999999999999,10,prior,60,75,67.5,0.0071323167732415,0.0091256763403836,0.0064467535661583,0.0116822429906542,100
Covariate_HMM,0.0599999999999999,10,prior,75,90,82.5,0.0055336940482045,0.0054795868175109,0.0036829808165272,0.0071968765371371,100
Covariate_HMM,0.0599999999999999,10,prior,90,105,97.5,0.0029513034923756,0.0033398917855386,0.002148917855386,0.0053584604033448,100
Covariate_HMM,0.0599999999999999,10,prior,105,120,112.5,0.0012297097884898,0.0024360550909984,0.0013526807673389,0.0036307181505163,100
Covariate_HMM,0.0599999999999999,10,prior,120,135,127.5,0.0018445646827348,0.0019318740777176,0.0010421790457452,0.0030742744712247,100
Covariate_HMM,0.0599999999999999,10,prior,135,150,142.5,0.0014756517461878,0.0016994589276929,0.0006732661091982,0.0029513034923756,100
Covariate_HMM,0.0599999999999999,10,prior,150,165,157.5,0.0014756517461878,0.0015727988194786,0.0007378258730939,0.0027760698475158,100
Covariate_HMM,0.0599999999999999,10,prior,165,180,172.5,0.0023364485981308,0.0016244466305951,0.0008607968519428,0.0027699212985735,100
Covariate_HMM,0.0599999999999999,10,stimulus,-180,-165,-172.5,0.0040580423020167,0.0015395966551893,0.0006732661091982,0.0025823905558288,100
Covariate_HMM,0.0599999999999999,10,stimulus,-165,-150,-157.5,0.0017215937038857,0.0015346778160354,0.0006148548942448,0.0025823905558288,100
Covariate_HMM,0.0599999999999999,10,stimulus,-150,-135,-142.5,0.0031972454500737,0.0016379734382685,0.0007378258730939,0.0026469503197244,100
Covariate_HMM,0.0599999999999999,10,stimulus,-135,-120,-127.5,0.0031972454500737,0.001805213969503,0.0007378258730939,0.0028283325135267,100
Covariate_HMM,0.0599999999999999,10,stimulus,-120,-105,-112.5,0.0027053615346778,0.0023303000491883,0.0011067388096409,0.003818248893261,100
Covariate_HMM,0.0599999999999999,10,stimulus,-105,-90,-97.5,0.0030742744712247,0.0032771765863256,0.0019029758976881,0.0046144859813083,100
Covariate_HMM,0.0599999999999999,10,stimulus,-90,-75,-82.5,0.0046728971962616,0.0053295622233152,0.003747540580423,0.0071323167732415,100
Covariate_HMM,0.0599999999999999,10,stimulus,-75,-60,-67.5,0.0084849975405803,0.0087247909493358,0.0068863748155434,0.0107630349237578,100
Covariate_HMM,0.0599999999999999,10,stimulus,-60,-45,-52.5,0.013280865715691,0.015655435317265,0.0125368912936546,0.0183872356123954,100
Covariate_HMM,0.0599999999999999,10,stimulus,-45,-30,-37.5,0.0366453516969994,0.0389264633546482,0.0354033448106245,0.0425541072306935,100
Covariate_HMM,0.0599999999999999,10,stimulus,-30,-15,-22.5,0.1267830791933103,0.133109936055091,0.1262850467289718,0.1404513034923758,100
Covariate_HMM,0.0599999999999999,10,stimulus,-15,0,-7.5,0.2848007870142645,0.2866232169208067,0.2784985243482536,0.2969933595671421,100
Covariate_HMM,0.0599999999999999,10,stimulus,0,15,7.5,0.291687161829808,0.2873536645351695,0.2746679783571077,0.2988686669945891,100
Covariate_HMM,0.0599999999999999,10,stimulus,15,30,22.5,0.130964092474176,0.132128627643876,0.1237948844072798,0.1395197983275945,100
Covariate_HMM,0.0599999999999999,10,stimulus,30,45,37.5,0.0454992621741268,0.0384333497294638,0.034477988194786,0.0428646089522871,100
Covariate_HMM,0.0599999999999999,10,stimulus,45,60,52.5,0.0163551401869157,0.0155988686669945,0.0125430398425971,0.0183349729463846,100
Covariate_HMM,0.0599999999999999,10,stimulus,60,75,67.5,0.0065174618789965,0.0086190359075257,0.0065174618789965,0.0113963354648302,100
Covariate_HMM,0.0599999999999999,10,stimulus,75,90,82.5,0.0056566650270535,0.0051205115592719,0.0036891293654696,0.0065820216428921,100
Covariate_HMM,0.0599999999999999,10,stimulus,90,105,97.5,0.0023364485981308,0.0031800295130349,0.0019675356615838,0.0046790457452041,100
Covariate_HMM,0.0599999999999999,10,stimulus,105,120,112.5,0.0017215937038857,0.0023130841121495,0.001288121003443,0.0036307181505163,100
Covariate_HMM,0.0599999999999999,10,stimulus,120,135,127.5,0.0017215937038857,0.0018679291687161,0.0008546483030004,0.0029513034923756,100
Covariate_HMM,0.0599999999999999,10,stimulus,135,150,142.5,0.0012297097884898,0.0017215937038857,0.0008607968519428,0.0027053615346778,100
Covariate_HMM,0.0599999999999999,10,stimulus,150,165,157.5,0.0017215937038857,0.0015752582390555,0.0006732661091982,0.0028283325135267,100
Covariate_HMM,0.0599999999999999,10,stimulus,165,180,172.5,0.0019675356615838,0.0015937038858828,0.0006732661091982,0.0028344810624692,100
Covariate_HMM,0.0599999999999999,20,prior,-180,-165,-172.5,0.003426753151389,0.0032199241218945,0.0020162770774689,0.0044058254803573,100
