model,motion_coherence,prior_std,reference,bin_left_deg,bin_right_deg,bin_center_deg,observed,simulated_mean,simulated_ci_low,simulated_ci_high,n_simulations
HMM_static,0.2399999999999999,20,prior,-75,-60,-67.5,0.0047250859106528,0.0032847820551768,0.0013443721895287,0.0051765972561381,100
HMM_static,0.2399999999999999,20,prior,-60,-45,-52.5,0.0184707903780068,0.0176528796000968,0.0129449057578496,0.0231280455631769,100
HMM_static,0.2399999999999999,20,prior,-45,-30,-37.5,0.0554123711340206,0.0609703791610695,0.052770193284353,0.0707449871389707,100
HMM_static,0.2399999999999999,20,prior,-30,-15,-22.5,0.1284364261168383,0.1543177787190961,0.1395493452936711,0.171281271067654,100
HMM_static,0.2399999999999999,20,prior,-15,0,-7.5,0.2916666666666665,0.2633039987054574,0.2424793785245888,0.284680678134767,100
HMM_static,0.2399999999999999,20,prior,0,15,7.5,0.2710481099656357,0.2621298950702097,0.2385640663351719,0.2804953861155515,100
HMM_static,0.2399999999999999,20,prior,15,30,22.5,0.1280068728522336,0.1553484040105145,0.1432090924733137,0.1666187685020721,100
HMM_static,0.2399999999999999,20,prior,30,45,37.5,0.07946735395189,0.0610145049895697,0.0519498986615943,0.0714408312060027,100
HMM_static,0.2399999999999999,20,prior,45,60,52.5,0.0189003436426115,0.0176517873753247,0.0127838952294017,0.0237917841868148,100
HMM_static,0.2399999999999999,20,prior,60,75,67.5,0.002147766323024,0.0035224432760521,0.0013413601858726,0.0067251845157402,100
HMM_static,0.2399999999999999,20,prior,75,90,82.5,0.0004295532646047,0.0004126815869583,0.0,0.0013528901801107,100
HMM_static,0.2399999999999999,20,prior,90,105,97.5,0.0004295532646047,1.7913592727138e-05,0.0,0.0004458004271593,100
HMM_static,0.2399999999999999,20,prior,105,120,112.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,20,prior,120,135,127.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,20,prior,135,150,142.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,20,prior,150,165,157.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,20,prior,165,180,172.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,20,stimulus,-180,-165,-172.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,20,stimulus,-165,-150,-157.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,20,stimulus,-150,-135,-142.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,20,stimulus,-135,-120,-127.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,20,stimulus,-120,-105,-112.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,20,stimulus,-105,-90,-97.5,0.0,2.6946648353009e-05,0.0,0.000448144325135,100
HMM_static,0.2399999999999999,20,stimulus,-90,-75,-82.5,0.0,0.0003229751700701,0.0,0.0009027617339771,100
HMM_static,0.2399999999999999,20,stimulus,-75,-60,-67.5,0.0,0.0024173232618958,0.0009043135927058,0.0047310917593935,100
HMM_static,0.2399999999999999,20,stimulus,-60,-45,-52.5,0.004295532646048,0.0126551916511289,0.0085130957041892,0.0165811072632685,100
HMM_static,0.2399999999999999,20,stimulus,-45,-30,-37.5,0.0300687285223367,0.0479542565569648,0.0406403987619477,0.0550140537793979,100
HMM_static,0.2399999999999999,20,stimulus,-30,-15,-22.5,0.1073883161512027,0.1471958877710404,0.1343061951347075,0.160612241253928,100
HMM_static,0.2399999999999999,20,stimulus,-15,0,-7.5,0.3182989690721648,0.2896792520045253,0.2693338822161952,0.3095635540260217,100
HMM_static,0.2399999999999999,20,stimulus,0,15,7.5,0.3934707903780068,0.2874204541473179,0.2693064876957492,0.3078021491808449,100
HMM_static,0.2399999999999999,20,stimulus,15,30,22.5,0.1211340206185567,0.1490463037828778,0.1360039416958756,0.1619440908720063,100
HMM_static,0.2399999999999999,20,stimulus,30,45,37.5,0.0210481099656356,0.0476673597938259,0.0398981373133988,0.0553100356608505,100
HMM_static,0.2399999999999999,20,stimulus,45,60,52.5,0.0030068728522335,0.0128539414951179,0.0088135831738645,0.0171855811756621,100
HMM_static,0.2399999999999999,20,stimulus,60,75,67.5,0.0004295532646047,0.0023561674894997,0.000658717328536,0.0049468705514435,100
HMM_static,0.2399999999999999,20,stimulus,75,90,82.5,0.0004295532646047,0.0003815760466111,0.0,0.0013438721271365,100
HMM_static,0.2399999999999999,20,stimulus,90,105,97.5,0.0,2.2364180769878e-05,0.0,0.0004466194164721,100
HMM_static,0.2399999999999999,20,stimulus,105,120,112.5,0.0004295532646047,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,20,stimulus,120,135,127.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,20,stimulus,135,150,142.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,20,stimulus,150,165,157.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,20,stimulus,165,180,172.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,40,prior,-180,-165,-172.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,40,prior,-165,-150,-157.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,40,prior,-150,-135,-142.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,40,prior,-135,-120,-127.5,0.0,1.3761568147338e-05,0.0,0.0002399451553929,100
HMM_static,0.2399999999999999,40,prior,-120,-105,-112.5,0.0013309671694764,0.0003109715216467,0.0,0.001373723308106,100
HMM_static,0.2399999999999999,40,prior,-105,-90,-97.5,0.0066548358473823,0.0027113424129518,0.0011291348467674,0.0050137889557475,100
HMM_static,0.2399999999999999,40,prior,-90,-75,-82.5,0.0199645075421472,0.0111548541868168,0.0074849443768334,0.0153677005718245,100
HMM_static,0.2399999999999999,40,prior,-75,-60,-67.5,0.0483584738243122,0.0266575962003514,0.0207002195867939,0.0340712024124589,100
HMM_static,0.2399999999999999,40,prior,-60,-45,-52.5,0.0616681455190771,0.0505892676897612,0.041266199306282,0.0595840917706774,100
HMM_static,0.2399999999999999,40,prior,-45,-30,-37.5,0.0758651286601596,0.0864221946025662,0.0765168823921871,0.0960479097181556,100
HMM_static,0.2399999999999999,40,prior,-30,-15,-22.5,0.1118012422360248,0.1388331283395506,0.124709185121573,0.1512880899785908,100
HMM_static,0.2399999999999999,40,prior,-15,0,-7.5,0.1889973380656609,0.1828483330407094,0.1677993185885312,0.1995282250753764,100
HMM_static,0.2399999999999999,40,prior,0,15,7.5,0.1521739130434781,0.1848663706755004,0.1676188718418518,0.1975706447995939,100
HMM_static,0.2399999999999999,40,prior,15,30,22.5,0.0922803904170362,0.1386738753803245,0.1261237086914426,0.1515065352972672,100
HMM_static,0.2399999999999999,40,prior,30,45,37.5,0.0922803904170362,0.0862656807381908,0.0740854606865131,0.0964790723981898,100
HMM_static,0.2399999999999999,40,prior,45,60,52.5,0.0834072759538598,0.0507483156706605,0.0424913031863074,0.0615795454284086,100
HMM_static,0.2399999999999999,40,prior,60,75,67.5,0.0403726708074534,0.0264385858853685,0.0206811747896771,0.0330601906749512,100
HMM_static,0.2399999999999999,40,prior,75,90,82.5,0.0199645075421472,0.0106405952859045,0.0073860750360594,0.0148263925693608,100
HMM_static,0.2399999999999999,40,prior,90,105,97.5,0.0048802129547471,0.0025327455895965,0.0009171495706865,0.0050407603477896,100
HMM_static,0.2399999999999999,40,prior,105,120,112.5,0.0,0.0002786175886363,0.0,0.0009206090314836,100
HMM_static,0.2399999999999999,40,prior,120,135,127.5,0.0,1.3763623314219e-05,0.0,0.0002403846153845,100
HMM_static,0.2399999999999999,40,prior,135,150,142.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,40,prior,150,165,157.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,40,prior,165,180,172.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,40,stimulus,-180,-165,-172.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,40,stimulus,-165,-150,-157.5,0.0,0.0,0.0,0.0,100
HMM_static,0.2399999999999999,40,stimulus,-150,-135,-142.5,0.0004436557231587,4.5680247874978e-05,0.0,0.0004586483987608,100
HMM_static,0.2399999999999999,40,stimulus,-135,-120,-127.5,0.0,0.0002651528504883,0.0,0.0009227764710889,100
HMM_static,0.2399999999999999,40,stimulus,-120,-105,-112.5,0.0,0.0011161729912336,0.0,0.0023001273734409,100
HMM_static,0.2399999999999999,40,stimulus,-105,-90,-97.5,0.0,0.00348743486684,0.0013774104683195,0.006152603030927,100
HMM_static,0.2399999999999999,40,stimulus,-90,-75,-82.5,0.0,0.0089920289563134,0.0047909541589531,0.013396262658022,100
HMM_static,0.2399999999999999,40,stimulus,-75,-60,-67.5,0.002218278615794,0.0172609182108445,0.0124823770863219,0.0228834646757335,100
HMM_static,0.2399999999999999,40,stimulus,-60,-45,-52.5,0.0088731144631765,0.028369550652427,0.0212088706499889,0.0348190665946655,100
HMM_static,0.2399999999999999,40,stimulus,-45,-30,-37.5,0.0328305235137532,0.0544064827700824,0.0447656487328194,0.0650972314119532,100
HMM_static,0.2399999999999999,40,stimulus,-30,-15,-22.5,0.1282165039929014,0.1336820176670335,0.1209362635426572,0.146989885653,100
HMM_static,0.2399999999999999,40,stimulus,-15,0,-7.5,0.3256433007985802,0.2540698825296017,0.2328444661266176,0.2726831297688902,100
HMM_static,0.2399999999999999,40,stimulus,0,15,7.5,0.3136645962732919,0.2529721229465412,0.2345484546601696,0.2694691158363429,100
HMM_static,0.2399999999999999,40,stimulus,15,30,22.5,0.1508429458740017,0.1317526792274103,0.1135083146138345,0.1452279680120222,100
HMM_static,0.2399999999999999,40,stimulus,30,45,37.5,0.0292812777284825,0.0545398572604244,0.0464722580328644,0.0616660460837566,100
HMM_static,0.2399999999999999,40,stimulus,45,60,52.5,0.0044365572315881,0.0284844907451357,0.0226650344311156,0.0356394693623764,100
HMM_static,0.2399999999999999,40,stimulus,60,75,67.5,0.0017746228926353,0.0171428707047781,0.0110171951573518,0.0219415766105909,100
HMM_static,0.2399999999999999,40,stimulus,75,90,82.5,0.0008873114463175,0.008507602942494,0.0055234022790169,0.011999767201448,100
HMM_static,0.2399999999999999,40,stimulus,90,105,97.5,0.0,0.0035188259134412,0.0013695040814556,0.006810401456545,100
HMM_static,0.2399999999999999,40,stimulus,105,120,112.5,0.0008873114463175,0.0011025945489546,0.0,0.0025360672097081,100
HMM_static,0.2399999999999999,40,stimulus,120,135,127.5,0.0,0.0002013690700981,0.0,0.000922798935046,100
HMM_static,0.2399999999999999,40,stimulus,135,150,142.5,0.0,5.4923113532811e-05,0.0,0.0004590367355812,100
HMM_static,0.2399999999999999,40,stimulus,150,165,157.5,0.0,1.8225966821892e-05,0.0,0.0004537000150624,100
HMM_static,0.2399999999999999,40,stimulus,165,180,172.5,0.0,9.115817626309e-06,0.0,0.0,100
HMM_static,0.2399999999999999,80,prior,-180,-165,-172.5,0.0057854137447404,0.0027255714548389,0.0014019255209352,0.0038206041197761,100
HMM_static,0.2399999999999999,80,prior,-165,-150,-157.5,0.0112201963534361,0.0070184679989888,0.0052065659641422,0.0089583394646591,100
HMM_static,0.2399999999999999,80,prior,-150,-135,-142.5,0.0189340813464234,0.013473890920773,0.0109821496645766,0.0165102280089655,100
HMM_static,0.2399999999999999,80,prior,-135,-120,-127.5,0.0285764375876577,0.0187240875471696,0.0150840322632474,0.0223165078463148,100
HMM_static,0.2399999999999999,80,prior,-120,-105,-112.5,0.0345371669004206,0.0235271839900301,0.0205381578590909,0.0268542403593671,100
HMM_static,0.2399999999999999,80,prior,-105,-90,-97.5,0.0448807854137446,0.0267997035210533,0.0228432512169103,0.0302878878880258,100
HMM_static,0.2399999999999999,80,prior,-90,-75,-82.5,0.0499649368863955,0.0314534119429182,0.0272782427152388,0.0356260114551889,100
HMM_static,0.2399999999999999,80,prior,-75,-60,-67.5,0.0459326788218792,0.0410444855613006,0.0371141360935871,0.0453572199445608,100
HMM_static,0.2399999999999999,80,prior,-60,-45,-52.5,0.0515427769985973,0.0569528981843491,0.0517487430050843,0.0624473812477844,100
HMM_static,0.2399999999999999,80,prior,-45,-30,-37.5,0.0548737727910238,0.0782740349321743,0.0720269359736808,0.0843327426111545,100
HMM_static,0.2399999999999999,80,prior,-30,-15,-22.5,0.0627629733520335,0.0952044143482713,0.0875037128105826,0.1024805327868851,100
HMM_static,0.2399999999999999,80,prior,-15,0,-7.5,0.10273492286115,0.1049788216517516,0.0979204582579435,0.1132475625320148,100
HMM_static,0.2399999999999999,80,prior,0,15,7.5,0.0887096774193548,0.1043665638648839,0.0965501921786905,0.1120783624513587,100
HMM_static,0.2399999999999999,80,prior,15,30,22.5,0.0559256661991583,0.0949055738770931,0.0881719983436734,0.1055659567731041,100
HMM_static,0.2399999999999999,80,prior,30,45,37.5,0.0608345021037867,0.0783200029728637,0.0715360264354768,0.085342963495981,100
HMM_static,0.2399999999999999,80,prior,45,60,52.5,0.0527699859747544,0.0577223345573239,0.05265789023055,0.0634912038440467,100
HMM_static,0.2399999999999999,80,prior,60,75,67.5,0.0424263674614304,0.0404847253956793,0.0360164701804788,0.0456699038489146,100
HMM_static,0.2399999999999999,80,prior,75,90,82.5,0.0568022440392706,0.0310636840975302,0.0276459292115756,0.0356684654029265,100
HMM_static,0.2399999999999999,80,prior,90,105,97.5,0.041023842917251,0.0272048507799088,0.0231245903819302,0.0307801590702414,100
HMM_static,0.2399999999999999,80,prior,105,120,112.5,0.027875175315568,0.0236386835347375,0.0199081699582519,0.0278540367133768,100
HMM_static,0.2399999999999999,80,prior,120,135,127.5,0.0264726507713884,0.0188846435456194,0.0166224151030654,0.0218314292114694,100
HMM_static,0.2399999999999999,80,prior,135,150,142.5,0.0182328190743338,0.0133312706424188,0.0106634202803421,0.0161194443441118,100
HMM_static,0.2399999999999999,80,prior,150,165,157.5,0.0108695652173913,0.0070903085036849,0.0047873889311372,0.0091980472094784,100
HMM_static,0.2399999999999999,80,prior,165,180,172.5,0.0063113604488078,0.0028103861746346,0.0014963080790227,0.0041721151296865,100
HMM_static,0.2399999999999999,80,stimulus,-180,-165,-172.5,0.0010518934081346,0.0061325731495977,0.0045112849495377,0.0080537268410002,100
HMM_static,0.2399999999999999,80,stimulus,-165,-150,-157.5,0.0007012622720896,0.0071320149666076,0.0052408738938052,0.0094779420233234,100
HMM_static,0.2399999999999999,80,stimulus,-150,-135,-142.5,0.0001753155680224,0.0086981007888623,0.0067077398265008,0.011146269878281,100
HMM_static,0.2399999999999999,80,stimulus,-135,-120,-127.5,0.0003506311360448,0.0108253030195461,0.0083730142829017,0.0136863318662242,100
HMM_static,0.2399999999999999,80,stimulus,-120,-105,-112.5,0.0003506311360448,0.0127964923084479,0.0104981031451619,0.0153551584190992,100
HMM_static,0.2399999999999999,80,stimulus,-105,-90,-97.5,0.0008765778401121,0.0148182242734537,0.0115146875746638,0.018174864044828,100
HMM_static,0.2399999999999999,80,stimulus,-90,-75,-82.5,0.0001753155680224,0.0170120826039351,0.0137705128860643,0.0209025725856449,100
HMM_static,0.2399999999999999,80,stimulus,-75,-60,-67.5,0.001227208976157,0.0195287218992506,0.0158691984485723,0.0228326780585118,100
HMM_static,0.2399999999999999,80,stimulus,-60,-45,-52.5,0.0077138849929872,0.0228450759683907,0.0188412482130091,0.0268250722172129,100
HMM_static,0.2399999999999999,80,stimulus,-45,-30,-37.5,0.0326086956521738,0.0405610924487716,0.0361369469280731,0.0447669599034008,100
HMM_static,0.2399999999999999,80,stimulus,-30,-15,-22.5,0.1500701262272088,0.1124286767170484,0.1062790182448624,0.119503003070902,100
HMM_static,0.2399999999999999,80,stimulus,-15,0,-7.5,0.3162692847124823,0.2269575767322671,0.2145981174560298,0.2405230822387421,100
HMM_static,0.2399999999999999,80,stimulus,0,15,7.5,0.318899018232819,0.2280080870213352,0.2151027876858557,0.2422715964325327,100
HMM_static,0.2399999999999999,80,stimulus,15,30,22.5,0.1335904628330995,0.1117196879561652,0.1044249703397637,0.1213070524797176,100
HMM_static,0.2399999999999999,80,stimulus,30,45,37.5,0.0257713884992986,0.040566755995487,0.0365051749223632,0.0453240625009804,100
HMM_static,0.2399999999999999,80,stimulus,45,60,52.5,0.0029803646563813,0.0228014430872349,0.0185336838378495,0.0268970967215735,100
HMM_static,0.2399999999999999,80,stimulus,60,75,67.5,0.0017531556802244,0.0193759126354008,0.0155448727058077,0.0232579580915289,100
HMM_static,0.2399999999999999,80,stimulus,75,90,82.5,0.0010518934081346,0.0170229731341672,0.0141491455616101,0.0201660613122023,100
HMM_static,0.2399999999999999,80,stimulus,90,105,97.5,0.0008765778401121,0.01481342450095,0.010879854628541,0.018624168815482,100
HMM_static,0.2399999999999999,80,stimulus,105,120,112.5,0.0008765778401121,0.0128045162425411,0.0096292027475251,0.01586179740376,100
HMM_static,0.2399999999999999,80,stimulus,120,135,127.5,0.0010518934081346,0.0105783038879319,0.007656397884839,0.0132908714015994,100
HMM_static,0.2399999999999999,80,stimulus,135,150,142.5,0.0007012622720896,0.008932392908074,0.0067272439206481,0.0110216904193642,100
HMM_static,0.2399999999999999,80,stimulus,150,165,157.5,0.0003506311360448,0.0071954070279538,0.005044807383617,0.0093416173319443,100
HMM_static,0.2399999999999999,80,stimulus,165,180,172.5,0.0005259467040673,0.0064451607265767,0.0044355985663988,0.0090586386416659,100
Covariate_HMM,0.0599999999999999,10,prior,-180,-165,-172.5,0.0014228430992108,0.0002160483956245,0.0,0.0005754132755981,100
Covariate_HMM,0.0599999999999999,10,prior,-165,-150,-157.5,0.0001293493726555,0.0002475329713881,0.0,0.0006454832272817,100
Covariate_HMM,0.0599999999999999,10,prior,-150,-135,-142.5,0.0006467468632776,0.0003806648489812,0.0,0.0009471832204966,100
Covariate_HMM,0.0599999999999999,10,prior,-135,-120,-127.5,0.0010347949812442,0.0005638347674905,0.0001261013768985,0.0010892087945594,100
Covariate_HMM,0.0599999999999999,10,prior,-120,-105,-112.5,0.0011641443538998,0.0010920695596954,0.0002552821198448,0.0020868985072137,100
Covariate_HMM,0.0599999999999999,10,prior,-105,-90,-97.5,0.0007760962359332,0.0022783915477979,0.0013299052564336,0.0032782159136782,100
Covariate_HMM,0.0599999999999999,10,prior,-90,-75,-82.5,0.0020695899624885,0.0043629090771359,0.0029166833186189,0.0058969465366915,100
Covariate_HMM,0.0599999999999999,10,prior,-75,-60,-67.5,0.0063381192601215,0.0080991993614984,0.0061512634724471,0.0098472245577661,100
Covariate_HMM,0.0599999999999999,10,prior,-60,-45,-52.5,0.0094425042038546,0.0143279924376445,0.0110006077821094,0.0175577102103475,100
Covariate_HMM,0.0599999999999999,10,prior,-45,-30,-37.5,0.025999223903764,0.0260449251659834,0.022465827312249,0.0299155476956963,100
Covariate_HMM,0.0599999999999999,10,prior,-30,-15,-22.5,0.0974000776096235,0.1005561379990601,0.0937254705421854,0.1078112000598315,100
Covariate_HMM,0.0599999999999999,10,prior,-15,0,-7.5,0.3469150174621653,0.3427719230056651,0.3308691336892863,0.3547977564801749,100
Covariate_HMM,0.0599999999999999,10,prior,0,15,7.5,0.3412236450653213,0.342256226902985,0.3325927835706312,0.3547750124530965,100
Covariate_HMM,0.0599999999999999,10,prior,15,30,22.5,0.1014099081619453,0.0994277624918823,0.0943220828382052,0.1061030967258945,100
Covariate_HMM,0.0599999999999999,10,prior,30,45,37.5,0.0407450523864959,0.0261376212079493,0.022245299344526,0.030406484468218,100
Covariate_HMM,0.0599999999999999,10,prior,45,60,52.5,0.0099599016944767,0.0141599676828923,0.0110215396380321,0.0171948489460631,100
Covariate_HMM,0.0599999999999999,10,prior,60,75,67.5,0.0053033242788771,0.008088203597696,0.0058087075003336,0.0107367131197532,100
Covariate_HMM,0.0599999999999999,10,prior,75,90,82.5,0.0041391799249773,0.00426271696572,0.0026635294929266,0.0058427501276026,100
Covariate_HMM,0.0599999999999999,10,prior,90,105,97.5,0.001681541844522,0.0021778440258257,0.0013250508670275,0.0034136675329459,100
Covariate_HMM,0.0599999999999999,10,prior,105,120,112.5,0.000258698745311,0.0010575533393527,0.0004430218907884,0.0017771369943431,100
Covariate_HMM,0.0599999999999999,10,prior,120,135,127.5,0.000517397490622,0.000634609019045,0.000187086536657,0.0012074636306134,100
Covariate_HMM,0.0599999999999999,10,prior,135,150,142.5,0.0003880481179666,0.0003491471133017,0.0,0.0007640942308455,100
Covariate_HMM,0.0599999999999999,10,prior,150,165,157.5,0.000517397490622,0.0002845328424388,0.0,0.0008285676200652,100
Covariate_HMM,0.0599999999999999,10,prior,165,180,172.5,0.000517397490622,0.000222185672943,0.0,0.0006309169917706,100
Covariate_HMM,0.0599999999999999,10,stimulus,-180,-165,-172.5,0.0010347949812442,0.0002031787348385,0.0,0.000625320515768,100
Covariate_HMM,0.0599999999999999,10,stimulus,-165,-150,-157.5,0.0003880481179666,0.0002602776375803,0.0,0.0006435919598038,100
Covariate_HMM,0.0599999999999999,10,stimulus,-150,-135,-142.5,0.0007760962359332,0.0003351082490946,0.0,0.0007616743959418,100
Covariate_HMM,0.0599999999999999,10,stimulus,-135,-120,-127.5,0.0007760962359332,0.0005281890315846,0.0001256287137816,0.0010236234110998,100
Covariate_HMM,0.0599999999999999,10,stimulus,-120,-105,-112.5,0.0007760962359332,0.0009803442956941,0.0003815171097237,0.0018952325355125,100
Covariate_HMM,0.0599999999999999,10,stimulus,-105,-90,-97.5,0.0012934937265554,0.0019725833510095,0.0010268958169207,0.0028481109247899,100
Covariate_HMM,0.0599999999999999,10,stimulus,-90,-75,-82.5,0.0025869874531108,0.0041024825053578,0.0028009829101497,0.0055184829367028,100
Covariate_HMM,0.0599999999999999,10,stimulus,-75,-60,-67.5,0.0053033242788771,0.0076084549619363,0.0059046388966079,0.0092999422854618,100
Covariate_HMM,0.0599999999999999,10,stimulus,-60,-45,-52.5,0.0109946966757211,0.0147972618087211,0.0116528712892635,0.0179739757356006,100
Covariate_HMM,0.0599999999999999,10,stimulus,-45,-30,-37.5,0.0358297762255853,0.0387887313523228,0.0353454789532375,0.0425447995793517,100
Covariate_HMM,0.0599999999999999,10,stimulus,-30,-15,-22.5,0.1315483119906868,0.1361551041231199,0.1285790825918034,0.1434123671780427,100
Covariate_HMM,0.0599999999999999,10,stimulus,-15,0,-7.5,0.2978916052257146,0.2947037435638557,0.28530648536717,0.3044476415983348,100
Covariate_HMM,0.0599999999999999,10,stimulus,0,15,7.5,0.3047471219764584,0.2955071721121099,0.2830091948639413,0.3070560685554383,100
Covariate_HMM,0.0599999999999999,10,stimulus,15,30,22.5,0.1345233475617642,0.1351348701834073,0.1276924096275279,0.1425799788787358,100
Covariate_HMM,0.0599999999999999,10,stimulus,30,45,37.5,0.0442374854481955,0.0383678831408056,0.0342894146315457,0.0426918757780051,100
Covariate_HMM,0.0599999999999999,10,stimulus,45,60,52.5,0.0143577803647651,0.0147479801669329,0.0119555214664327,0.0176057059122427,100
Covariate_HMM,0.0599999999999999,10,stimulus,60,75,67.5,0.0051739749062216,0.0075582315907796,0.0056031783979454,0.0096473456861744,100
Covariate_HMM,0.0599999999999999,10,stimulus,75,90,82.5,0.0036217824343551,0.0039047526547671,0.00265281279674,0.0053871977096653,100
Covariate_HMM,0.0599999999999999,10,stimulus,90,105,97.5,0.0012934937265554,0.0019374620703929,0.0010698590341688,0.00275644036756,100
Covariate_HMM,0.0599999999999999,10,stimulus,105,120,112.5,0.0007760962359332,0.0010060807633508,0.0003767512438841,0.0016508792043337,100
Covariate_HMM,0.0599999999999999,10,stimulus,120,135,127.5,0.0003880481179666,0.000582327777143,0.0001272739172174,0.0011364074359581,100
Covariate_HMM,0.0599999999999999,10,stimulus,135,150,142.5,0.0003880481179666,0.000360562426423,0.0,0.0007651249296749,100
Covariate_HMM,0.0599999999999999,10,stimulus,150,165,157.5,0.0009054456085887,0.0002425346994352,0.0,0.0006266233066713,100
Covariate_HMM,0.0599999999999999,10,stimulus,165,180,172.5,0.0003880481179666,0.0002146827993344,0.0,0.0006343813422843,100
Covariate_HMM,0.0599999999999999,20,prior,-180,-165,-172.5,0.0001295840352468,0.0001798805387707,0.0,0.0004621957749068,100
Covariate_HMM,0.0599999999999999,20,prior,-165,-150,-157.5,0.0001295840352468,0.0002840377455277,0.0,0.0006573024018757,100
Covariate_HMM,0.0599999999999999,20,prior,-150,-135,-142.5,0.0002591680704937,0.0006254260072041,0.0001305896498924,0.0013125332606318,100
Covariate_HMM,0.0599999999999999,20,prior,-135,-120,-127.5,0.0007775042114811,0.0013794606310579,0.0005828466678255,0.0023560840073893,100
Covariate_HMM,0.0599999999999999,20,prior,-120,-105,-112.5,0.0020733445639496,0.0027264791881985,0.0018255974505402,0.0036033674685493,100
Covariate_HMM,0.0599999999999999,20,prior,-105,-90,-97.5,0.0031100168459244,0.0050585194728727,0.0035078847135361,0.0064374225347495,100
Covariate_HMM,0.0599999999999999,20,prior,-90,-75,-82.5,0.003628352986912,0.0093298568712724,0.007050346880875,0.0117287767092689,100
Covariate_HMM,0.0599999999999999,20,prior,-75,-60,-67.5,0.0073862900090707,0.0162511742341254,0.013445466209851,0.0194235059468641,100
Covariate_HMM,0.0599999999999999,20,prior,-60,-45,-52.5,0.0134767396656731,0.0268530734406193,0.0237458408974168,0.0310105884823293,100
Covariate_HMM,0.0599999999999999,20,prior,-45,-30,-37.5,0.0421148114552286,0.0498892539283311,0.0452094999699717,0.0546883286783228,100
Covariate_HMM,0.0599999999999999,20,prior,-30,-15,-22.5,0.1074251652196449,0.1266317852690334,0.119569783736789,0.1342338923548183,100
Covariate_HMM,0.0599999999999999,20,prior,-15,0,-7.5,0.2819748606971621,0.2601376401144391,0.2511006546266815,0.2703504044410926,100
Covariate_HMM,0.0599999999999999,20,prior,0,15,7.5,0.2870286380717895,0.2605692723822271,0.2484273439796619,0.2698021877938801,100
Covariate_HMM,0.0599999999999999,20,prior,15,30,22.5,0.1312686277050667,0.1272554093600072,0.1201497380243957,0.1343002353575122,100
Covariate_HMM,0.0599999999999999,20,prior,30,45,37.5,0.0724374757029933,0.0497636989662327,0.0450196328761744,0.0550623948414725,100
Covariate_HMM,0.0599999999999999,20,prior,45,60,52.5,0.028119735648568,0.0271092613485931,0.0235156196124403,0.0303444471707194,100
Covariate_HMM,0.0599999999999999,20,prior,60,75,67.5,0.0107554749254891,0.0163860181281237,0.0130274142120125,0.0191427662359569,100
Covariate_HMM,0.0599999999999999,20,prior,75,90,82.5,0.0038875210574057,0.0093505031606482,0.0071111116678462,0.0114654505774586,100
Covariate_HMM,0.0599999999999999,20,prior,90,105,97.5,0.0022029285991965,0.0050071414974925,0.0035331848990538,0.0064003305014191,100
Covariate_HMM,0.0599999999999999,20,prior,105,120,112.5,0.0011662563172216,0.0026724195475449,0.0018097517252609,0.0040465458465735,100
Covariate_HMM,0.0599999999999999,20,prior,120,135,127.5,0.0003887521057404,0.0013794442054752,0.0007757136747536,0.0022117086472836,100
Covariate_HMM,0.0599999999999999,20,prior,135,150,142.5,0.0002591680704937,0.000710954655353,0.000260277733912,0.0013024310094759,100
Covariate_HMM,0.0599999999999999,20,prior,150,165,157.5,0.0,0.0003007287479437,0.0,0.0006569028843181,100
Covariate_HMM,0.0599999999999999,20,prior,165,180,172.5,0.0,0.0001485605589027,0.0,0.0003921915497739,100
Covariate_HMM,0.0599999999999999,20,stimulus,-180,-165,-172.5,0.0,5.466994661398e-05,0.0,0.000260691632526,100
Covariate_HMM,0.0599999999999999,20,stimulus,-165,-150,-157.5,0.0,0.000144642156225,0.0,0.000394144344353,100
Covariate_HMM,0.0599999999999999,20,stimulus,-150,-135,-142.5,0.0003887521057404,0.0003817691278018,0.0,0.0007791053497701,100
