model,motion_coherence,prior_std,condition,metric,observed,simulated_mean,simulated_ci_low,simulated_ci_high,observed_minus_simulated,n_simulations
Covariate_HMM,0.059999999999999901,80,0.06/80,mean_abs_error_deg,35.302459623311641,35.092971858037949,34.624335749758473,35.494340808261995,0.20948776527369259,100
Covariate_HMM,0.059999999999999901,80,0.06/80,median_abs_error_deg,27.963104235175468,28.294783485127837,27.708101762305667,28.815567878664076,-0.3316792499523657,100
Covariate_HMM,0.059999999999999901,80,0.06/80,mean_cos_error,0.7351398118665492,0.74023360822526085,0.73454259310077175,0.74601425264064547,-0.0050937963587117004,100
Covariate_HMM,0.059999999999999901,80,0.06/80,circular_std_error_deg,44.914289767036358,44.437563285396408,43.86101662880759,45.002057248473605,0.47672648163995029,100
Covariate_HMM,0.059999999999999901,80,0.06/80,prior_like_rate,0.35985767426815463,0.35838130059728168,0.34906363812667901,0.36624188463529161,0.0014763736708728,100
Covariate_HMM,0.12,10,0.12/10,mean_abs_error_deg,14.064346910387302,14.400281353725685,14.056401203079222,14.834924377405985,-0.33593444333838102,100
Covariate_HMM,0.12,10,0.12/10,median_abs_error_deg,10.544307582246804,11.576904940581665,11.289688135213842,12.004431954988366,-1.0325973583348578,100
Covariate_HMM,0.12,10,0.12/10,mean_cos_error,0.94794174334774417,0.94824668448434601,0.94495260417623395,0.95077442957026037,-0.0003049411366018,100
Covariate_HMM,0.12,10,0.12/10,circular_std_error_deg,18.714010131586264,18.675544906287559,18.20497164209511,19.28053200867426,0.038465225298704497,100
Covariate_HMM,0.12,10,0.12/10,prior_like_rate,0.35033885542168669,0.36681046115497801,0.3572182352633908,0.3772348533601298,-0.016471605733291199,100
Covariate_HMM,0.12,20,0.12/20,mean_abs_error_deg,18.733339716801009,20.112588452679528,19.823741402502101,20.448256232501578,-1.3792487358785197,100
Covariate_HMM,0.12,20,0.12/20,median_abs_error_deg,14.945821586355589,16.862321016203676,16.43940329480705,17.313509980118393,-1.9164994298480893,100
Covariate_HMM,0.12,20,0.12/20,mean_cos_error,0.91631760484490676,0.90714337312352322,0.9046491324349496,0.90999071056915637,0.0091742317213834995,100
Covariate_HMM,0.12,20,0.12/20,circular_std_error_deg,23.823022075393599,25.292799109228049,24.884599515867407,25.644808158936257,-1.4697770338344469,100
Covariate_HMM,0.12,20,0.12/20,prior_like_rate,0.43488289567068839,0.43333358155783192,0.42150140588126989,0.44623292974490358,0.0015493141128564,100
Covariate_HMM,0.12,40,0.12/40,mean_abs_error_deg,23.350434596750599,23.914666078932733,23.525934110935463,24.414629670814623,-0.5642314821821337,100
Covariate_HMM,0.12,40,0.12/40,median_abs_error_deg,18.128454790989064,19.430067425797933,18.908922735073336,20.019229465162056,-1.301612634808869,100
Covariate_HMM,0.12,40,0.12/40,mean_cos_error,0.8693736467177009,0.86761292411151736,0.86220271754868705,0.8723292542497072,0.0017607226061834001,100
Covariate_HMM,0.12,40,0.12/40,circular_std_error_deg,30.293140405749359,30.531155007239121,29.93814988257504,31.199515794276586,-0.238014601489759,100
Covariate_HMM,0.12,40,0.12/40,prior_like_rate,0.36200517943026261,0.36870326523204378,0.35716158193472608,0.38170935068014528,-0.0066980858017811002,100
