fold,model,seq_id,subject_id,session_id,run_id,prior_std,n_test,test_ll,test_ll_per_trial
2,Covariate_HMM,267,9.0,2.0,8.0,10.0,221,-148.77526713457382,-0.6731912540025965
2,Covariate_HMM,275,9.0,4.0,16.0,40.0,202,-218.00024665282382,-1.0792091418456624
2,Covariate_HMM,276,9.0,4.0,17.0,20.0,204,-128.71260506458435,-0.6309441424734527
2,Covariate_HMM,277,9.0,4.0,18.0,80.0,226,-250.57675055759572,-1.108746683883167
2,Covariate_HMM,284,9.0,5.0,25.0,40.0,202,-196.83462968110427,-0.9744288598074469
2,Covariate_HMM,288,9.0,6.0,29.0,80.0,226,-263.30913746668216,-1.1650846790561158
2,Covariate_HMM,291,9.0,7.0,32.0,10.0,221,-77.45672283744625,-0.3504829087667251
2,Covariate_HMM,295,9.0,8.0,36.0,20.0,204,-80.10641923658709,-0.39267852566954453
2,Covariate_HMM,298,9.0,8.0,39.0,80.0,226,-261.7534499937552,-1.1582011061670585
2,Covariate_HMM,299,9.0,8.0,40.0,80.0,226,-222.54631154176812,-0.9847181926626908
2,Covariate_HMM,302,10.0,1.0,3.0,10.0,221,-217.0961165131011,-0.9823353688375616
2,Covariate_HMM,306,10.0,2.0,7.0,80.0,226,-372.61456633824235,-1.6487370191957627
2,Covariate_HMM,310,10.0,3.0,11.0,80.0,226,-371.6344315096845,-1.6444001394233827
2,Covariate_HMM,313,10.0,3.0,15.0,40.0,202,-222.19295626514585,-1.0999651300254745
2,Covariate_HMM,319,10.0,5.0,21.0,10.0,221,-79.36117531977017,-0.35910034081343967
2,Covariate_HMM,324,10.0,6.0,26.0,80.0,226,-375.9571014202747,-1.6635269974348437
2,Covariate_HMM,326,10.0,6.0,28.0,20.0,204,-6.9383132941753844,-0.03401133967733032
2,Covariate_HMM,334,11.0,2.0,7.0,20.0,204,-132.9520655225007,-0.6517258113848073
2,Covariate_HMM,336,11.0,2.0,9.0,10.0,221,-22.107655287031545,-0.10003463930783504
2,Covariate_HMM,338,11.0,3.0,11.0,80.0,226,-213.91623757569823,-0.9465320246712311
2,Covariate_HMM,343,11.0,4.0,16.0,80.0,226,-219.73629086307238,-0.972284472845453
2,Covariate_HMM,348,11.0,5.0,21.0,40.0,202,-194.58498210257446,-0.9632919906068043
2,Covariate_HMM,350,11.0,5.0,23.0,10.0,221,-98.2658864402911,-0.4446420200918149
2,Covariate_HMM,355,11.0,6.0,28.0,80.0,226,-221.25948957582298,-0.9790242901585088
2,Covariate_HMM,357,11.0,6.0,30.0,40.0,202,-181.81978165715327,-0.9000979289958083
2,Covariate_HMM,361,12.0,1.0,4.0,80.0,226,-335.7023750232698,-1.4854087390410167
2,Covariate_HMM,364,12.0,2.0,7.0,80.0,226,-258.35732085944517,-1.1431739861037398
2,Covariate_HMM,365,12.0,2.0,8.0,40.0,202,-284.8661872409508,-1.4102286497076773
2,Covariate_HMM,367,12.0,2.0,10.0,20.0,204,-80.65150884491734,-0.3953505335535164
2,Covariate_HMM,372,12.0,3.0,15.0,10.0,221,-58.01432774543318,-0.2625082703413266
2,Covariate_HMM,376,12.0,4.0,19.0,80.0,226,-270.87419823651305,-1.1985583992766065
2,Covariate_HMM,385,12.0,6.0,28.0,10.0,221,-90.45211460442638,-0.4092855864453683
3,HMM_static,2,1.0,1.0,3.0,20.0,215,-55.31298084386995,-0.25726967834358117
3,HMM_static,5,1.0,2.0,6.0,10.0,213,39.89838113504461,0.18731634335701694
3,HMM_static,10,1.0,3.0,11.0,80.0,215,-178.56866240506753,-0.8305519181631048
3,HMM_static,21,1.0,5.0,22.0,40.0,207,-136.07948331165662,-0.6573888082688726
3,HMM_static,26,1.0,6.0,27.0,80.0,226,-191.86348520119162,-0.8489534743415559
3,HMM_static,27,1.0,6.0,28.0,20.0,204,-84.5312180833846,-0.41436871609502257
3,HMM_static,28,1.0,6.0,29.0,10.0,221,-69.9499707604271,-0.3165157047983127
3,HMM_static,29,1.0,6.0,30.0,80.0,226,-201.15737090928616,-0.8900768624304697
3,HMM_static,35,1.0,8.0,36.0,40.0,202,-127.81716023734546,-0.6327582189967597
3,HMM_static,36,1.0,8.0,37.0,80.0,226,-207.36730919084994,-0.9175544654462386
3,HMM_static,41,2.0,1.0,2.0,80.0,215,-278.4424605930499,-1.2950812120606972
3,HMM_static,46,2.0,2.0,7.0,20.0,215,-21.941005501699898,-0.10205118837999953
3,HMM_static,54,2.0,3.0,15.0,80.0,215,-323.7813745597376,-1.5059598816731983
3,HMM_static,55,2.0,4.0,16.0,20.0,215,-31.54607320437473,-0.14672592188081268
3,HMM_static,56,2.0,4.0,17.0,10.0,213,82.93219276466152,0.38935301767446723
3,HMM_static,60,2.0,5.0,20.0,40.0,207,-166.6281728710066,-0.804967018700515
3,HMM_static,62,2.0,5.0,23.0,10.0,213,22.213818890809087,0.10429022953431497
3,HMM_static,63,2.0,5.0,24.0,80.0,215,-266.8694837596689,-1.2412534128356694
3,HMM_static,76,2.0,8.0,37.0,40.0,207,-151.25060729617792,-0.7306792623003764
3,HMM_static,85,3.0,2.0,9.0,40.0,207,-125.53646213622244,-0.6064563388223306
3,HMM_static,89,3.0,3.0,13.0,80.0,215,-190.50989206545646,-0.8860925212346812
3,HMM_static,90,3.0,3.0,14.0,10.0,213,48.45396361454877,0.22748339725140268
3,HMM_static,92,3.0,4.0,16.0,20.0,215,-60.01300003814105,-0.2791302327355398
3,HMM_static,95,3.0,4.0,19.0,80.0,215,-224.2926844918398,-1.0432217883341386
3,HMM_static,97,3.0,5.0,21.0,80.0,215,-181.1755244633074,-0.8426768579688716
3,HMM_static,106,3.0,7.0,30.0,20.0,204,-82.56164338748654,-0.4047139381739536
3,HMM_static,110,3.0,7.0,34.0,80.0,226,-203.83287078339401,-0.901915357448646
3,HMM_static,113,3.0,8.0,37.0,40.0,202,-135.72411161719106,-0.6719015426593616
3,HMM_static,116,3.0,9.0,40.0,10.0,221,25.71804796347176,0.11637125775326589
3,HMM_static,117,3.0,9.0,41.0,80.0,226,-180.14984784653456,-0.7971232205598874
3,HMM_static,126,4.0,2.0,6.0,40.0,207,-230.16884542837448,-1.1119267895090554
3,HMM_static,127,4.0,2.0,7.0,10.0,213,-4.039773757103461,-0.018966073977011555
3,HMM_static,131,4.0,3.0,11.0,80.0,215,-270.11706376648317,-1.2563584361231774
3,HMM_static,136,4.0,4.0,16.0,20.0,215,-46.4628255708911,-0.2161061654460051
3,HMM_static,138,4.0,4.0,18.0,80.0,215,-283.15616653824,-1.3170054257592556
3,HMM_static,142,4.0,5.0,22.0,40.0,207,-212.17675484521652,-1.0250084775131232
3,HMM_static,152,5.0,3.0,9.0,10.0,213,-232.15750320159182,-1.089941329584938
3,HMM_static,153,5.0,3.0,10.0,80.0,215,-280.54104880780005,-1.3048420874781397
3,HMM_static,161,5.0,5.0,18.0,40.0,202,-268.4881060154602,-1.329149039680496
3,HMM_static,162,5.0,5.0,19.0,20.0,204,-360.5364925600679,-1.7673357478434701
3,HMM_static,164,5.0,5.0,21.0,80.0,226,-253.33960482093931,-1.120971702747519
3,HMM_static,166,5.0,6.0,23.0,10.0,221,-362.0093512555259,-1.6380513631471763
3,HMM_static,170,5.0,6.0,27.0,80.0,226,-254.26344540518636,-1.1250594929433024
3,HMM_static,173,6.0,1.0,3.0,80.0,226,-325.12957631424456,-1.4386264438683387
3,HMM_static,175,6.0,1.0,5.0,80.0,226,-338.1274359103686,-1.4961390969485338
3,HMM_static,177,6.0,2.0,7.0,10.0,221,-161.16387766093652,-0.7292483152078576
3,HMM_static,179,6.0,2.0,9.0,20.0,204,-105.7600398480819,-0.5184315678827545
3,HMM_static,183,6.0,3.0,13.0,80.0,226,-281.7914242754603,-1.2468647091834528
3,HMM_static,193,6.0,5.0,23.0,10.0,221,-101.73620822996357,-0.46034483361974465
3,HMM_static,200,6.0,6.0,30.0,80.0,226,-274.3454646341708,-1.2139179851069506
3,HMM_static,201,6.0,7.0,31.0,40.0,202,-159.8881236654138,-0.7915253646802662
3,HMM_static,213,7.0,2.0,8.0,20.0,215,-86.51855337590426,-0.4024118761669966
3,HMM_static,218,7.0,4.0,13.0,40.0,202,-208.09210329913293,-1.0301589272234304
3,HMM_static,223,7.0,5.0,18.0,10.0,221,34.40254470312665,0.15566762309107082
3,HMM_static,224,7.0,5.0,19.0,80.0,226,-253.7461242329368,-1.122770461207685
3,HMM_static,226,7.0,5.0,21.0,80.0,226,-225.80922851811812,-0.9991558783987528
3,HMM_static,228,7.0,6.0,23.0,80.0,226,-191.01484868179548,-0.8451984454946703
3,HMM_static,229,7.0,6.0,24.0,20.0,204,-77.72617612411855,-0.3810106672750909
3,HMM_static,234,8.0,1.0,2.0,20.0,215,-206.78643466808694,-0.9617973705492416
3,HMM_static,235,8.0,1.0,3.0,80.0,215,-276.2362488807371,-1.2848197622359865
3,HMM_static,239,8.0,2.0,7.0,80.0,215,-297.362643058298,-1.3830820607362697
3,HMM_static,247,8.0,4.0,15.0,20.0,204,-365.2690108524962,-1.790534366924001
3,HMM_static,250,8.0,5.0,18.0,10.0,221,-253.06707635164457,-1.145099892993867
3,HMM_static,252,8.0,5.0,20.0,80.0,226,-380.995094272032,-1.6858190012036816
3,HMM_static,257,8.0,6.0,25.0,40.0,202,-239.21019973908426,-1.184208909599427
3,HMM_static,263,9.0,1.0,4.0,80.0,226,-247.04165872041204,-1.0931046846035932
3,HMM_static,264,9.0,1.0,5.0,40.0,202,-213.41899182187785,-1.0565296624845437
3,HMM_static,265,9.0,2.0,6.0,80.0,226,-235.6454070482499,-1.0426787922488934
3,HMM_static,269,9.0,2.0,10.0,40.0,202,-219.97592014842144,-1.0889897037050567
3,HMM_static,278,9.0,4.0,19.0,80.0,226,-289.2555562871968,-1.2798918419787468
3,HMM_static,280,9.0,5.0,21.0,20.0,204,-92.93812726072584,-0.45557905519963643
3,HMM_static,282,9.0,5.0,23.0,10.0,221,-122.38714784518939,-0.5537879992994995
3,HMM_static,285,9.0,6.0,26.0,10.0,221,-63.35323212449498,-0.2866662087081221
3,HMM_static,289,9.0,6.0,30.0,80.0,226,-221.2937181250394,-0.9791757439161035
3,HMM_static,293,9.0,7.0,34.0,20.0,204,-75.9443218148042,-0.3722760873274716
3,HMM_static,304,10.0,1.0,5.0,80.0,226,-393.33711484836,-1.740429711718407
3,HMM_static,308,10.0,2.0,9.0,80.0,226,-368.37595410366737,-1.629982097803838
3,HMM_static,309,10.0,2.0,10.0,10.0,221,-118.29576394909667,-0.5352749499959125
3,HMM_static,312,10.0,3.0,14.0,80.0,226,-335.6154107966703,-1.4850239415781872
3,HMM_static,314,10.0,4.0,16.0,10.0,221,-106.24046620764163,-0.48072609143729245
3,HMM_static,317,10.0,4.0,19.0,40.0,202,-192.21725662914514,-0.9515705773720057
3,HMM_static,318,10.0,5.0,20.0,20.0,204,-67.53576258920533,-0.33105765975100654
3,HMM_static,332,11.0,1.0,5.0,80.0,226,-291.9640535092394,-1.2918763429612363
3,HMM_static,337,11.0,2.0,10.0,80.0,226,-249.57827855110105,-1.1043286661553144
3,HMM_static,342,11.0,3.0,15.0,20.0,204,-147.14134993486599,-0.721281127131696
3,HMM_static,344,11.0,4.0,17.0,20.0,204,-94.06670193114482,-0.4611112839762001
3,HMM_static,345,11.0,4.0,18.0,10.0,221,-18.179397473437184,-0.0822597170743764
3,HMM_static,346,11.0,4.0,19.0,40.0,202,-186.9502744551516,-0.9254964081938198
3,HMM_static,356,11.0,6.0,29.0,80.0,226,-255.8930145440471,-1.1322699758586154
3,HMM_static,362,12.0,1.0,5.0,40.0,202,-183.98805983513734,-0.910831979381868
3,HMM_static,366,12.0,2.0,9.0,10.0,221,16.312721927452436,0.0738132213911875
3,HMM_static,369,12.0,3.0,12.0,80.0,226,-357.59792711288753,-1.582291712888883
3,HMM_static,373,12.0,4.0,16.0,40.0,202,-170.88454870556987,-0.8459631124038113
3,HMM_static,374,12.0,4.0,17.0,20.0,204,-54.9530488009757,-0.2693776902008613
3,HMM_static,377,12.0,4.0,20.0,80.0,226,-293.1855312156025,-1.2972811115734624
3,HMM_static,380,12.0,5.0,23.0,20.0,204,-125.5574853495803,-0.6154778693606877
3,HMM_static,386,12.0,6.0,29.0,80.0,226,-371.14153521535735,-1.642219182368838
3,Independent_switching,2,1.0,1.0,3.0,20.0,215,-39.9878503004568,-0.1859900013974735
3,Independent_switching,5,1.0,2.0,6.0,10.0,213,9.332068264797293,0.04381252706477602
3,Independent_switching,10,1.0,3.0,11.0,80.0,215,-186.45281767693223,-0.8672224077996847
3,Independent_switching,21,1.0,5.0,22.0,40.0,207,-123.4496281344196,-0.5963750151421237
3,Independent_switching,26,1.0,6.0,27.0,80.0,226,-202.78538250992528,-0.8972804535837402
3,Independent_switching,27,1.0,6.0,28.0,20.0,204,-71.43152622444211,-0.3501545403158927
3,Independent_switching,28,1.0,6.0,29.0,10.0,221,-77.40590019087702,-0.3502529420401675
3,Independent_switching,29,1.0,6.0,30.0,80.0,226,-219.101073116753,-0.9694737748528894
3,Independent_switching,35,1.0,8.0,36.0,40.0,202,-131.42651117034237,-0.650626292922487
3,Independent_switching,36,1.0,8.0,37.0,80.0,226,-222.2954050785968,-0.9836079870734371
3,Independent_switching,41,2.0,1.0,2.0,80.0,215,-319.7600257353465,-1.4872559336527744
3,Independent_switching,46,2.0,2.0,7.0,20.0,215,-53.83525936445946,-0.2503965551835324
3,Independent_switching,54,2.0,3.0,15.0,80.0,215,-323.4202344703791,-1.5042801603273448
3,Independent_switching,55,2.0,4.0,16.0,20.0,215,-58.34250213848292,-0.27136047506271127
3,Independent_switching,56,2.0,4.0,17.0,10.0,213,36.32877939551828,0.17055764974421728
3,Independent_switching,60,2.0,5.0,20.0,40.0,207,-175.40189299742337,-0.8473521400841709
3,Independent_switching,62,2.0,5.0,23.0,10.0,213,-4.2891309070834005,-0.020136764821987795
3,Independent_switching,63,2.0,5.0,24.0,80.0,215,-279.0172583171023,-1.2977546898469874
3,Independent_switching,76,2.0,8.0,37.0,40.0,207,-172.3089928606882,-0.8324105935298947
3,Independent_switching,85,3.0,2.0,9.0,40.0,207,-117.46002821942437,-0.5674397498522916
3,Independent_switching,89,3.0,3.0,13.0,80.0,215,-200.07580985171714,-0.9305851621010099
3,Independent_switching,90,3.0,3.0,14.0,10.0,213,10.505867703444757,0.04932332255138384
3,Independent_switching,92,3.0,4.0,16.0,20.0,215,-56.65858540635106,-0.2635283042155863
3,Independent_switching,95,3.0,4.0,19.0,80.0,215,-236.17688352864837,-1.0984971326913877
3,Independent_switching,97,3.0,5.0,21.0,80.0,215,-189.43484607344394,-0.8810923073183439
3,Independent_switching,106,3.0,7.0,30.0,20.0,204,-72.30045628143904,-0.35441400137960316
3,Independent_switching,110,3.0,7.0,34.0,80.0,226,-223.11492600221476,-0.9872341858505078
3,Independent_switching,113,3.0,8.0,37.0,40.0,202,-134.2453756286995,-0.6645810674688094
3,Independent_switching,116,3.0,9.0,40.0,10.0,221,-7.813655179910428,-0.0353559057914499
3,Independent_switching,117,3.0,9.0,41.0,80.0,226,-198.55569271446194,-0.8785650120108935
3,Independent_switching,126,4.0,2.0,6.0,40.0,207,-241.28925284384408,-1.1656485644630148
3,Independent_switching,127,4.0,2.0,7.0,10.0,213,-27.69673847969792,-0.13003163605491982
3,Independent_switching,131,4.0,3.0,11.0,80.0,215,-277.3894889648526,-1.2901836696039657
3,Independent_switching,136,4.0,4.0,16.0,20.0,215,-79.22263774432335,-0.3684773848573179
3,Independent_switching,138,4.0,4.0,18.0,80.0,215,-273.31417113436817,-1.2712287029505496
3,Independent_switching,142,4.0,5.0,22.0,40.0,207,-211.74053402017176,-1.0229011305322306
3,Independent_switching,152,5.0,3.0,9.0,10.0,213,-274.39060611359207,-1.2882188080450332
3,Independent_switching,153,5.0,3.0,10.0,80.0,215,-285.5164440119687,-1.3279834605207848
3,Independent_switching,161,5.0,5.0,18.0,40.0,202,-311.99951204118645,-1.5445520398078536
3,Independent_switching,162,5.0,5.0,19.0,20.0,204,-544.0934696202626,-2.6671248510797185
3,Independent_switching,164,5.0,5.0,21.0,80.0,226,-274.3001634719766,-1.213717537486622
3,Independent_switching,166,5.0,6.0,23.0,10.0,221,-501.77184568992305,-2.2704608402258963
3,Independent_switching,170,5.0,6.0,27.0,80.0,226,-281.5119789981155,-1.2456282256553783
3,Independent_switching,173,6.0,1.0,3.0,80.0,226,-335.02321296358946,-1.4824035971840241
3,Independent_switching,175,6.0,1.0,5.0,80.0,226,-350.22259094469655,-1.5496574820561795
3,Independent_switching,177,6.0,2.0,7.0,10.0,221,-170.86213676249167,-0.773131840554261
3,Independent_switching,179,6.0,2.0,9.0,20.0,204,-104.04728365431141,-0.5100357041878011
3,Independent_switching,183,6.0,3.0,13.0,80.0,226,-298.2824888269977,-1.3198340213583968
3,Independent_switching,193,6.0,5.0,23.0,10.0,221,-101.17579614971896,-0.45780903235166953
3,Independent_switching,200,6.0,6.0,30.0,80.0,226,-288.41062146313317,-1.2761531923147484
3,Independent_switching,201,6.0,7.0,31.0,40.0,202,-148.70599504751482,-0.7361682923144298
3,Independent_switching,213,7.0,2.0,8.0,20.0,215,-78.68510556141354,-0.3659772351693653
3,Independent_switching,218,7.0,4.0,13.0,40.0,202,-205.6115028878947,-1.0178787271677954
3,Independent_switching,223,7.0,5.0,18.0,10.0,221,-0.5106734462040854,-0.002310739575584097
3,Independent_switching,224,7.0,5.0,19.0,80.0,226,-256.7575029689466,-1.1360951458802946
3,Independent_switching,226,7.0,5.0,21.0,80.0,226,-238.91801797052898,-1.0571593715510132
3,Independent_switching,228,7.0,6.0,23.0,80.0,226,-203.49235822119223,-0.9004086646955408
3,Independent_switching,229,7.0,6.0,24.0,20.0,204,-77.84813244548519,-0.38160849237982936
3,Independent_switching,234,8.0,1.0,2.0,20.0,215,-213.3171823617247,-0.9921729412173241
3,Independent_switching,235,8.0,1.0,3.0,80.0,215,-308.66128198265153,-1.4356338696867512
3,Independent_switching,239,8.0,2.0,7.0,80.0,215,-293.8257285364316,-1.3666312955182864
3,Independent_switching,247,8.0,4.0,15.0,20.0,204,-492.8276392208711,-2.4158217608866233
3,Independent_switching,250,8.0,5.0,18.0,10.0,221,-269.9088908367943,-1.2213071983565351
3,Independent_switching,252,8.0,5.0,20.0,80.0,226,-371.9355970384488,-1.645732730258623
3,Independent_switching,257,8.0,6.0,25.0,40.0,202,-230.29701880927064,-1.1400842515310428
3,Independent_switching,263,9.0,1.0,4.0,80.0,226,-247.52757351667964,-1.0952547500738037
3,Independent_switching,264,9.0,1.0,5.0,40.0,202,-232.71166035578005,-1.1520379225533666
3,Independent_switching,265,9.0,2.0,6.0,80.0,226,-242.48147069967064,-1.0729268615029675
3,Independent_switching,269,9.0,2.0,10.0,40.0,202,-224.92980924470368,-1.1135139071519984
3,Independent_switching,278,9.0,4.0,19.0,80.0,226,-285.5065914608496,-1.2633035020391576
3,Independent_switching,280,9.0,5.0,21.0,20.0,204,-90.27990844086244,-0.4425485707885414
3,Independent_switching,282,9.0,5.0,23.0,10.0,221,-121.03825791751204,-0.5476844249661178
3,Independent_switching,285,9.0,6.0,26.0,10.0,221,-64.72106085100337,-0.29285547896381614
3,Independent_switching,289,9.0,6.0,30.0,80.0,226,-234.02425805207673,-1.0355055666021094
3,Independent_switching,293,9.0,7.0,34.0,20.0,204,-81.45363080198037,-0.3992825039312763
3,Independent_switching,304,10.0,1.0,5.0,80.0,226,-382.97213182308883,-1.6945669549694196
3,Independent_switching,308,10.0,2.0,9.0,80.0,226,-355.2391345201117,-1.571854577522618
3,Independent_switching,309,10.0,2.0,10.0,10.0,221,-117.7274141270037,-0.5327032313439082
3,Independent_switching,312,10.0,3.0,14.0,80.0,226,-327.42129172016104,-1.4487667775228363
3,Independent_switching,314,10.0,4.0,16.0,10.0,221,-120.51926180146671,-0.5453360262509805
3,Independent_switching,317,10.0,4.0,19.0,40.0,202,-205.37250082326278,-1.0166955486300138
3,Independent_switching,318,10.0,5.0,20.0,20.0,204,-75.42364685630002,-0.36972375909950994
3,Independent_switching,332,11.0,1.0,5.0,80.0,226,-316.7787799457525,-1.4016760174590819
3,Independent_switching,337,11.0,2.0,10.0,80.0,226,-264.3604808369623,-1.1697366408715146
3,Independent_switching,342,11.0,3.0,15.0,20.0,204,-142.12077384664389,-0.696670460032568
3,Independent_switching,344,11.0,4.0,17.0,20.0,204,-94.94055593385583,-0.46539488202870505
3,Independent_switching,345,11.0,4.0,18.0,10.0,221,-38.773842132978984,-0.17544724947049314
3,Independent_switching,346,11.0,4.0,19.0,40.0,202,-180.00788881392396,-0.8911281624451681
3,Independent_switching,356,11.0,6.0,29.0,80.0,226,-261.4953388945547,-1.1570590216573218
3,Independent_switching,362,12.0,1.0,5.0,40.0,202,-218.62790772892237,-1.0823163748956552
3,Independent_switching,366,12.0,2.0,9.0,10.0,221,-18.25109420236078,-0.08258413666226597
3,Independent_switching,369,12.0,3.0,12.0,80.0,226,-363.4447580748255,-1.6081626463487853
3,Independent_switching,373,12.0,4.0,16.0,40.0,202,-187.80035634053797,-0.9297047343590988
3,Independent_switching,374,12.0,4.0,17.0,20.0,204,-74.214820369678,-0.363798139067049
3,Independent_switching,377,12.0,4.0,20.0,80.0,226,-320.9341261491383,-1.4200625050846827
3,Independent_switching,380,12.0,5.0,23.0,20.0,204,-133.49164848875012,-0.6543708259252456
3,Independent_switching,386,12.0,6.0,29.0,80.0,226,-363.0065965799421,-1.6062238786723102
3,Serial_stim_independent_switching,2,1.0,1.0,3.0,20.0,215,-39.68629018167813,-0.18458739619385178
3,Serial_stim_independent_switching,5,1.0,2.0,6.0,10.0,213,9.660297562199256,0.045353509681686645
3,Serial_stim_independent_switching,10,1.0,3.0,11.0,80.0,215,-186.23771835712688,-0.8662219458471018
3,Serial_stim_independent_switching,21,1.0,5.0,22.0,40.0,207,-123.23141894400864,-0.5953208644638098
3,Serial_stim_independent_switching,26,1.0,6.0,27.0,80.0,226,-202.62613874241765,-0.896575835143441
3,Serial_stim_independent_switching,27,1.0,6.0,28.0,20.0,204,-71.1812280747562,-0.3489275886017461
3,Serial_stim_independent_switching,28,1.0,6.0,29.0,10.0,221,-77.18332473761669,-0.3492458132923832
3,Serial_stim_independent_switching,29,1.0,6.0,30.0,80.0,226,-219.0323814325896,-0.9691698293477417
3,Serial_stim_independent_switching,35,1.0,8.0,36.0,40.0,202,-131.3709044833646,-0.6503510122938841
3,Serial_stim_independent_switching,36,1.0,8.0,37.0,80.0,226,-222.31813662238778,-0.9837085691256097
3,Serial_stim_independent_switching,41,2.0,1.0,2.0,80.0,215,-319.8256632505959,-1.4875612244213763
3,Serial_stim_independent_switching,46,2.0,2.0,7.0,20.0,215,-53.65069878645862,-0.2495381338905052
3,Serial_stim_independent_switching,54,2.0,3.0,15.0,80.0,215,-323.6184097850605,-1.5052019059770256
3,Serial_stim_independent_switching,55,2.0,4.0,16.0,20.0,215,-58.18190760791224,-0.27061352375773134
3,Serial_stim_independent_switching,56,2.0,4.0,17.0,10.0,213,36.644130661513216,0.17203817211978037
3,Serial_stim_independent_switching,60,2.0,5.0,20.0,40.0,207,-175.4461663256829,-0.8475660208970188
3,Serial_stim_independent_switching,62,2.0,5.0,23.0,10.0,213,-3.983781212809766,-0.018703198182205474
3,Serial_stim_independent_switching,63,2.0,5.0,24.0,80.0,215,-279.1468836826447,-1.298357598523929
3,Serial_stim_independent_switching,76,2.0,8.0,37.0,40.0,207,-172.34480622489957,-0.8325836049512056
3,Serial_stim_independent_switching,85,3.0,2.0,9.0,40.0,207,-117.34030727807124,-0.5668613878167693
3,Serial_stim_independent_switching,89,3.0,3.0,13.0,80.0,215,-200.12241631093758,-0.9308019363299422
3,Serial_stim_independent_switching,90,3.0,3.0,14.0,10.0,213,10.81725072909931,0.05078521469060709
3,Serial_stim_independent_switching,92,3.0,4.0,16.0,20.0,215,-56.411770189159135,-0.2623803264612053
3,Serial_stim_independent_switching,95,3.0,4.0,19.0,80.0,215,-236.2955644736515,-1.0990491370867512
3,Serial_stim_independent_switching,97,3.0,5.0,21.0,80.0,215,-189.41212695370837,-0.8809866369939924
3,Serial_stim_independent_switching,106,3.0,7.0,30.0,20.0,204,-71.98169569970813,-0.35285144950837316
3,Serial_stim_independent_switching,110,3.0,7.0,34.0,80.0,226,-223.13323639373436,-0.9873152052820104
3,Serial_stim_independent_switching,113,3.0,8.0,37.0,40.0,202,-134.2395010273517,-0.6645519852839193
3,Serial_stim_independent_switching,116,3.0,9.0,40.0,10.0,221,-7.490895893325328,-0.033895456530883834
3,Serial_stim_independent_switching,117,3.0,9.0,41.0,80.0,226,-198.57026798917315,-0.8786295043768724
3,Serial_stim_independent_switching,126,4.0,2.0,6.0,40.0,207,-241.53147563152316,-1.1668187228576
3,Serial_stim_independent_switching,127,4.0,2.0,7.0,10.0,213,-27.397261961341624,-0.12862564301099355
3,Serial_stim_independent_switching,131,4.0,3.0,11.0,80.0,215,-277.4830944645199,-1.2906190440210228
3,Serial_stim_independent_switching,136,4.0,4.0,16.0,20.0,215,-78.92662587767808,-0.36710058547757246
3,Serial_stim_independent_switching,138,4.0,4.0,18.0,80.0,215,-273.42566835657396,-1.2717472946817394
3,Serial_stim_independent_switching,142,4.0,5.0,22.0,40.0,207,-211.82572712815568,-1.0233126914403656
3,Serial_stim_independent_switching,152,5.0,3.0,9.0,10.0,213,-274.8636290582573,-1.2904395730434615
3,Serial_stim_independent_switching,153,5.0,3.0,10.0,80.0,215,-285.7774713377322,-1.3291975411057313
3,Serial_stim_independent_switching,161,5.0,5.0,18.0,40.0,202,-312.3122406086017,-1.5461002010326816
3,Serial_stim_independent_switching,162,5.0,5.0,19.0,20.0,204,-544.8814634457059,-2.670987565910323
3,Serial_stim_independent_switching,164,5.0,5.0,21.0,80.0,226,-274.5364046645112,-1.2147628524978373
3,Serial_stim_independent_switching,166,5.0,6.0,23.0,10.0,221,-502.56471932137185,-2.2740485037166147
3,Serial_stim_independent_switching,170,5.0,6.0,27.0,80.0,226,-281.74095973703595,-1.2466414147656457
3,Serial_stim_independent_switching,173,6.0,1.0,3.0,80.0,226,-335.2844807982658,-1.4835596495498486
3,Serial_stim_independent_switching,175,6.0,1.0,5.0,80.0,226,-350.62747679547124,-1.5514490123693419
3,Serial_stim_independent_switching,177,6.0,2.0,7.0,10.0,221,-170.66987885504653,-0.7722618952717037
3,Serial_stim_independent_switching,179,6.0,2.0,9.0,20.0,204,-103.86576523385901,-0.5091459080091127
3,Serial_stim_independent_switching,183,6.0,3.0,13.0,80.0,226,-298.5413365541584,-1.3209793652838868
3,Serial_stim_independent_switching,193,6.0,5.0,23.0,10.0,221,-100.96618486034006,-0.4568605649789143
3,Serial_stim_independent_switching,200,6.0,6.0,30.0,80.0,226,-288.6623341279851,-1.2772669651680757
3,Serial_stim_independent_switching,201,6.0,7.0,31.0,40.0,202,-148.70540263248807,-0.7361653595667726
3,Serial_stim_independent_switching,213,7.0,2.0,8.0,20.0,215,-78.51383620812274,-0.36518063352615227
3,Serial_stim_independent_switching,218,7.0,4.0,13.0,40.0,202,-205.6091659532897,-1.0178671581846026
3,Serial_stim_independent_switching,223,7.0,5.0,18.0,10.0,221,-0.18201805800851645,-0.0008236111222104817
3,Serial_stim_independent_switching,224,7.0,5.0,19.0,80.0,226,-256.8686308554611,-1.1365868621923059
3,Serial_stim_independent_switching,226,7.0,5.0,21.0,80.0,226,-239.0774034210444,-1.057864616907276
3,Serial_stim_independent_switching,228,7.0,6.0,23.0,80.0,226,-203.49146575648913,-0.9004047157366776
3,Serial_stim_independent_switching,229,7.0,6.0,24.0,20.0,204,-77.5948443265703,-0.38036688395377594
3,Serial_stim_independent_switching,234,8.0,1.0,2.0,20.0,215,-213.3512892791727,-0.9923315780426637
