data_version,subject_id,fold_id,n_train_trials,n_test_trials,n_train_blocks,n_test_blocks,train_converged,train_iterations,train_final_log_likelihood,test_total_log_likelihood,test_mean_log_likelihood_per_trial,test_negative_log_likelihood_per_trial,test_perplexity,likelihood_monotonic,maximum_likelihood_drop,sensory_weight,prior_weight,lapse_weight,parameter_json
shuffled,7,2,4487,1310,21,6,False,300,-2914.2870515790282,-966.21045110173,-0.7375652298486488,0.7375652298486488,2.090838600689235,True,0.0,0.6493493377086503,0.3322190923234105,0.01843156996793918,"{""initial_prob"": [0.4685526604044288, 0.5314472489587714, 9.063679980461101e-08], ""kappaP"": {""10"": 72.35266369813056, ""20"": 20.175813277267054, ""40"": 3.42500139668274, ""80"": 1.2538507961820387}, ""kappaS"": {""0.06"": 3.6782514789130705, ""0.12"": 9.245060694136018, ""0.24"": 21.353788701156265}, ""transition_matrix"": [[0.7869009141798212, 0.1836216737596549, 0.029477412060523785], [0.3530032245116428, 0.6469967691069997, 6.381357582323869e-09], [0.6913538649995695, 0.16502559561965432, 0.14362053938077618]]}"
shuffled,7,3,4304,1493,20,7,True,150,-2702.2684144571353,-1134.3976259199405,-0.759810867997281,0.759810867997281,2.1378718422745067,True,0.0,0.6751617785640925,0.296101033607914,0.028737187827993452,"{""initial_prob"": [0.5758873080315123, 0.4241126111911277, 8.077736010930133e-08], ""kappaP"": {""10"": 25.441819108381846, ""20"": 10.810991714227532, ""40"": 4.380755036106587, ""80"": 1.7166757501602197}, ""kappaS"": {""0.06"": 1.843771349294502, ""0.12"": 6.248239339128428, ""0.24"": 16.201429171414787}, ""transition_matrix"": [[0.9610370426526488, 2.9016445099757816e-08, 0.03896292833090619], [0.0015214655001946418, 0.9872705978371639, 0.011207936662641546], [0.7704544955298884, 0.18113594488237647, 0.04840955958773507]]}"
shuffled,7,4,4522,1275,21,6,True,179,-2957.786013762261,-878.9939221208941,-0.6894069977418777,0.6894069977418777,1.992533605907241,True,0.0,0.6820409762910608,0.2868669269788487,0.031092096730090463,"{""initial_prob"": [0.603424842954822, 0.3965750557580493, 1.0128712863396395e-07], ""kappaP"": {""10"": 21.328033909814177, ""20"": 10.19874641976713, ""40"": 4.20245835352449, ""80"": 0.9675055656480689}, ""kappaS"": {""0.06"": 1.804606178059385, ""0.12"": 5.753830599539559, ""0.24"": 15.732621019813985}, ""transition_matrix"": [[0.9662255951381132, 1.533608674253622e-09, 0.03377440332827818], [2.5899127902943374e-09, 0.9928878480711251, 0.007112149338962034], [0.8437810088960691, 0.12801633841546253, 0.028202652688468364]]}"
shuffled,8,1,4296,1501,20,7,True,129,-5206.582030221622,-1972.208286501475,-1.3139295712867922,1.3139295712867922,3.72076603802852,True,0.0,0.36757845145991386,0.5010627891745729,0.13135875936551322,"{""initial_prob"": [0.5677167987956805, 0.4322829489467776, 2.522575418386798e-07], ""kappaP"": {""10"": 7.929846773248916, ""20"": 4.388111834726845, ""40"": 3.263520572717144, ""80"": 2.010987322306204}, ""kappaS"": {""0.06"": 0.9530964619643991, ""0.12"": 2.686950309050419, ""0.24"": 10.08200413884903}, ""transition_matrix"": [[0.752578847442489, 0.01868702815481713, 0.22873412440269386], [0.017492672610897087, 0.9825073201252804, 7.263822442044297e-09], [0.6798858856166199, 9.14176007340523e-09, 0.32011410524162]]}"
shuffled,8,2,4298,1499,20,7,False,300,-5499.860979966399,-1750.3255825859142,-1.1676621631660535,1.1676621631660535,3.2144689434718763,True,0.0,0.3721347702417756,0.4480743106930402,0.1797909190651842,"{""initial_prob"": [0.2172539475486105, 0.5692439566384057, 0.21350209581298385], ""kappaP"": {""10"": 7.5900025111915355, ""20"": 4.626863492251839, ""40"": 4.14997858062671, ""80"": 2.2298956570230666}, ""kappaS"": {""0.06"": 1.0871570313432215, ""0.12"": 2.838167627281461, ""0.24"": 10.576996393637312}, ""transition_matrix"": [[0.7842460836598457, 0.18865316025224768, 0.027100756087906578], [0.1854021467733145, 0.8145978519250423, 1.3016432076955274e-09], [0.0770384064586878, 3.831894240632879e-09, 0.922961589709418]]}"
shuffled,8,3,4283,1514,20,7,True,204,-5296.505032542294,-1883.0506162772792,-1.243758663327133,1.243758663327133,3.468626392652783,True,0.0,0.3729253427634192,0.5360406935940142,0.09103396364256662,"{""initial_prob"": [0.6246687992327613, 0.3751500998422865, 0.00018110092495216422], ""kappaP"": {""10"": 8.18940527070813, ""20"": 3.977572645706792, ""40"": 3.2276514577578825, ""80"": 2.0355673085765096}, ""kappaS"": {""0.06"": 0.8068336128285274, ""0.12"": 1.636308321599307, ""0.24"": 9.224294798921735}, ""transition_matrix"": [[0.922730632336413, 0.009953019051739852, 0.06731634861184718], [0.010437935495982124, 0.9895620630621338, 1.4418840141818346e-09], [0.3732303256503273, 6.7574482650411e-09, 0.6267696675922244]]}"
shuffled,8,4,4514,1283,21,6,True,194,-5481.4825023862395,-1699.6330128564337,-1.3247334472770333,1.3247334472770333,3.7611826678896567,True,0.0,0.563943094743976,0.3536603063092856,0.08239659894673855,"{""initial_prob"": [0.4485595860536389, 0.5481740224158363, 0.00326639153052487], ""kappaP"": {""10"": 7.913452023827638, ""20"": 3.991839773917425, ""40"": 3.3173543220315054, ""80"": 2.0142314208533665}, ""kappaS"": {""0.06"": 0.7747022247104375, ""0.12"": 1.5973563584759496, ""0.24"": 7.256211087930115}, ""transition_matrix"": [[0.8919727192053245, 0.01589558657668011, 0.09213169421799552], [0.012264782360928076, 0.9877352165260977, 1.1129740989055559e-09], [0.334564808609347, 6.078995229022583e-09, 0.6654351853116578]]}"
shuffled,9,1,6474,2158,30,10,False,300,-5574.639003042783,-1905.2210222618037,-0.8828642364512529,0.8828642364512529,2.417814992015522,True,0.0,0.7128024933816235,0.28470243147226576,0.002495075146110723,"{""initial_prob"": [0.8051100804637619, 0.19488986043493486, 5.910130323855945e-08], ""kappaP"": {""10"": 21.662636981447005, ""20"": 15.394490780128747, ""40"": 1.1953121778600706, ""80"": 1.0555631291314025}, ""kappaS"": {""0.06"": 2.6255630152726974, ""0.12"": 7.236294673180533, ""0.24"": 18.640470005673812}, ""transition_matrix"": [[0.7395912372352033, 0.2565924654473562, 0.003816297317440476], [0.6662494928694764, 0.33375049948908275, 7.64144082604582e-09], [0.005473894569542991, 0.9945258071515283, 2.9827892865805404e-07]]}"
shuffled,9,2,6474,2158,30,10,False,300,-5672.202306548678,-1811.0167829377947,-0.8392107427885981,0.8392107427885981,2.3145394887143476,True,0.0,0.7150901812022759,0.2831496241902463,0.0017601946074777483,"{""initial_prob"": [0.7536351478430705, 0.2463647947065067, 5.74504227905041e-08], ""kappaP"": {""10"": 16.424330051809605, ""20"": 15.903250120692215, ""40"": 1.1089718550389271, ""80"": 0.8034092457064292}, ""kappaS"": {""0.06"": 2.6723713881352493, ""0.12"": 7.071786763271884, ""0.24"": 18.9017218105739}, ""transition_matrix"": [[0.7370311329673973, 0.26050816214492617, 0.002460704887676573], [0.6794391112639397, 0.32056087883751855, 9.898541675690374e-09], [0.008426502903719353, 0.9915728678280761, 6.292682046530843e-07]]}"
shuffled,9,3,6474,2158,30,10,False,300,-5591.514764604644,-1910.2051766853854,-0.8851738538857208,0.8851738538857208,2.4234056733567346,True,0.0,0.7229097825275251,0.26295771885136815,0.014132498621106646,"{""initial_prob"": [0.9370653365097275, 0.04729394516711121, 0.015640718323161235], ""kappaP"": {""10"": 18.525177425586584, ""20"": 17.385140542277757, ""40"": 9.413500577118658, ""80"": 1.0719535434155296}, ""kappaS"": {""0.06"": 2.1609736912260598, ""0.12"": 7.106651072911779, ""0.24"": 18.32457193467701}, ""transition_matrix"": [[0.7531416172658103, 0.22904104447608822, 0.01781733825810137], [0.5617456998323649, 0.4382542927530276, 7.414607422819552e-09], [0.9998153297030172, 1.233100622226246e-07, 0.00018454698692048466]]}"
shuffled,9,4,6474,2158,30,10,False,300,-5595.647532939387,-1889.7944833560887,-0.8757157012771495,0.8757157012771495,2.4005927866112398,True,0.0,0.711667944479528,0.28493091587410585,0.003401139646366204,"{""initial_prob"": [0.8426080474226366, 0.15739189240652668, 6.017083675334276e-08], ""kappaP"": {""10"": 21.643299777489474, ""20"": 13.94305301512127, ""40"": 1.4797337397424795, ""80"": 1.2277381850747149}, ""kappaS"": {""0.06"": 2.4720063366279215, ""0.12"": 7.268395145495205, ""0.24"": 18.940588983582547}, ""transition_matrix"": [[0.7268007079413831, 0.2676234250569702, 0.005575867001646656], [0.666883183215837, 0.3331167673591079, 4.9425055135493715e-08], [0.3027659870911831, 0.6972335206609025, 4.922479145033299e-07]]}"
shuffled,10,1,4965,1079,23,5,False,300,-5501.656756926004,-876.9986857091423,-0.8127884019547195,0.8127884019547195,2.254184804779532,True,0.0,0.41314320980119407,0.556282607914473,0.030574182284332937,"{""initial_prob"": [0.873264311649449, 0.12673558693226478, 1.0141828629828381e-07], ""kappaP"": {""10"": 29.93255610851068, ""20"": 25.711668802497417, ""40"": 8.062240130119946, ""80"": 0.33849317263892664}, ""kappaS"": {""0.06"": 1.9591399041411688, ""0.12"": 4.0915044367672095, ""0.24"": 9.012864711747595}, ""transition_matrix"": [[0.5604241537328764, 0.4005528887101908, 0.0390229575569327], [0.4454423693727701, 0.5544536743832907, 0.00010395624393921234], [0.21188360813313353, 2.5088336894321255e-08, 0.7881163667785296]]}"
shuffled,10,2,4333,1711,20,8,False,300,-4136.299977686892,-2268.0858398830505,-1.325590788943922,1.325590788943922,3.7644086692026875,True,0.0,0.482547599962547,0.3886397803437307,0.12881261969372232,"{""initial_prob"": [0.6253130193744556, 0.374686875360491, 1.0526505342493837e-07], ""kappaP"": {""10"": 30.92508298729932, ""20"": 27.498124450525296, ""40"": 9.418738317222736, ""80"": 0.3814859535388435}, ""kappaS"": {""0.06"": 2.8984069299463395, ""0.12"": 4.941859489139296, ""0.24"": 9.870486076836947}, ""transition_matrix"": [[0.5356433298919273, 0.3281056067260959, 0.13625106338197684], [0.2553811585976811, 0.744602032497112, 1.6808905206883133e-05], [0.814119072889884, 0.0031253095148405944, 0.1827556175952754]]}"
shuffled,10,3,4316,1728,20,8,False,300,-4796.61508619168,-1699.9497540778466,-0.9837672187950501,0.9837672187950501,2.674512762225282,True,0.0,0.4782161538632438,0.4853344601111844,0.03644938602557176,"{""initial_prob"": [0.8019583848509291, 0.19800413018830007, 3.7484960770831575e-05], ""kappaP"": {""10"": 35.05887327340395, ""20"": 27.333628680501995, ""40"": 1.0418457662307867, ""80"": 0.17827073382252623}, ""kappaS"": {""0.06"": 2.140922366042805, ""0.12"": 4.361030895301797, ""0.24"": 8.980704018895048}, ""transition_matrix"": [[0.6230633881525857, 0.2798463169351754, 0.09709029491223888], [0.28689568213540634, 0.7131033143701522, 1.0034944414812639e-06], [0.9755626056444581, 6.757761110995531e-08, 0.024437326777930885]]}"
shuffled,10,4,4518,1526,21,7,True,207,-4616.552258189377,-1762.498911791191,-1.1549796276482247,1.1549796276482247,3.1739587558646525,True,0.0,0.4821711231105756,0.45993504686881337,0.05789383002061106,"{""initial_prob"": [0.6326676117882668, 0.3250794243755521, 0.0422529638361811], ""kappaP"": {""10"": 30.11901544311045, ""20"": 20.546809812967506, ""40"": 9.707917933932247, ""80"": 0.2901804211472826}, ""kappaS"": {""0.06"": 1.9269535862496356, ""0.12"": 3.3419380601112976, ""0.24"": 8.888823842065424}, ""transition_matrix"": [[0.6450247249568132, 0.348520847396666, 0.006454427646520874], [0.27198442527874916, 0.7278175826522035, 0.00019799206904719344], [0.04830803279098825, 2.30211336799543e-08, 0.9516919441878781]]}"
shuffled,11,1,4744,1730,22,8,True,76,-4040.798831264398,-1397.077545519388,-0.8075592748666982,0.8075592748666982,2.242428151262396,True,0.0,0.658127502669178,0.32898122123175255,0.012891276099069569,"{""initial_prob"": [0.6404863158025346, 0.30919677937906964, 0.05031690481839571], ""kappaP"": {""10"": 16.71384055221461, ""20"": 8.530484620932702, ""40"": 11.783818119298171, ""80"": 1e-06}, ""kappaS"": {""0.06"": 1.1906470831600184, ""0.12"": 2.9882417775384917, ""0.24"": 13.179534689043413}, ""transition_matrix"": [[0.999557721049108, 0.00044227831699826737, 6.338936875585155e-10], [0.0006993285990837011, 0.9604020370112897, 0.03889863438962665], [1.4330749273200551e-07, 0.9999998188522056, 3.784030171098016e-08]]}"
shuffled,11,2,4763,1711,22,8,True,133,-3964.8086418708926,-1492.7862433293787,-0.8724641983222553,0.8724641983222553,2.3927999281888526,True,0.0,0.6407826229704959,0.33327758298943716,0.025939794040066938,"{""initial_prob"": [0.7474130835468378, 0.2525867992758109, 1.1717735127962915e-07], ""kappaP"": {""10"": 16.046649259530184, ""20"": 7.726827251844319, ""40"": 0.6432001065169536, ""80"": 1e-06}, ""kappaS"": {""0.06"": 1.3895126198292511, ""0.12"": 3.696242412203557, ""0.24"": 15.682871893349112}, ""transition_matrix"": [[0.9724929305749053, 0.0004098458914208427, 0.02709722353367396], [9.37410518502472e-09, 0.9855937668177773, 0.014406223808117458], [0.6871352774064, 0.19508923150765717, 0.11777549108594271]]}"
shuffled,11,3,5169,1305,24,6,True,121,-4363.773013038335,-1048.8141719512867,-0.803689020652327,0.803689020652327,2.233766157131429,True,0.0,0.6734551557466847,0.3194507257299776,0.0070941185233376405,"{""initial_prob"": [0.7264769890451387, 0.22909833687399894, 0.0444246740808625], ""kappaP"": {""10"": 16.743733248877664, ""20"": 8.44233937774724, ""40"": 8.846422271177964, ""80"": 135.40413253443785}, ""kappaS"": {""0.06"": 1.2726698508396408, ""0.12"": 2.9448373557472163, ""0.24"": 13.972417950643749}, ""transition_matrix"": [[0.9976908723993979, 0.0023091269840624963, 6.165395645075811e-10], [0.0018110734254665598, 0.9519510008767149, 0.04623792569781856], [2.3247685517228264e-08, 0.9423697219902983, 0.05763025476201602]]}"
shuffled,11,4,4746,1728,22,8,False,300,-3834.943513025429,-1761.4864880318787,-1.019378754648078,1.019378754648078,2.7714724646478257,True,0.0,0.7299071744318071,0.21025490367026856,0.059837921897924314,"{""initial_prob"": [0.9534948325100477, 0.04650506753525267, 9.995469961721023e-08], ""kappaP"": {""10"": 29.11147424611357, ""20"": 20.33934997581294, ""40"": 22.86244267108382, ""80"": 26.003472620234852}, ""kappaS"": {""0.06"": 2.128215122474811, ""0.12"": 4.924093514024972, ""0.24"": 17.96024208210223}, ""transition_matrix"": [[0.8079903674047143, 0.15092180910972486, 0.04108782348556083], [0.4111558246662392, 0.5888436595600149, 5.157737457487444e-07], [0.8675806038989781, 0.03928159809120571, 0.0931377980098164]]}"
shuffled,12,1,4746,1728,22,8,True,81,-4827.821202473534,-1523.1807249087346,-0.881470326914777,0.881470326914777,2.414447124437394,True,0.0,0.2315951553491993,0.7137025950322993,0.05470224961850144,"{""initial_prob"": [0.6225070713525913, 0.3774928115384013, 1.1710900745632409e-07], ""kappaP"": {""10"": 12.750078629020921, ""20"": 7.746722667831901, ""40"": 2.7022293021482473, ""80"": 1.9585641328858616}, ""kappaS"": {""0.06"": 1.0950673789793848, ""0.12"": 3.5227523078015, ""0.24"": 8.476584218762813}, ""transition_matrix"": [[0.8324747817802083, 0.014857236623296551, 0.1526679815964951], [0.015502140624553809, 0.9844978568771302, 2.498315985260421e-09], [0.7573844845306434, 8.880067268451453e-09, 0.2426155065892893]]}"
shuffled,12,2,4965,1509,23,7,True,94,-4642.112069624373,-1703.174944735628,-1.128677895782391,1.128677895782391,3.0915664239588767,True,0.0,0.5375335426348828,0.35217731416285997,0.11028914320225716,"{""initial_prob"": [0.5425873156887291, 0.4574124905350629, 1.9377620796917474e-07], ""kappaP"": {""10"": 13.083107875908329, ""20"": 8.594849954965104, ""40"": 4.119572335599629, ""80"": 2.2403165046830806}, ""kappaS"": {""0.06"": 1.0731380130599415, ""0.12"": 3.343773542335916, ""0.24"": 7.553279935314325}, ""transition_matrix"": [[0.8375578919637064, 0.026222149753334385, 0.13621995828295916], [0.01827609437573303, 0.9817239042198012, 1.4044657526788744e-09], [0.7243414023278706, 1.1223455832706192e-08, 0.2756585864486735]]}"
shuffled,12,3,4542,1932,21,9,False,300,-4500.15958483289,-1850.4847415612794,-0.957807837247039,0.957807837247039,2.6059774804639697,True,0.0,0.3639351462980176,0.5607406272747758,0.07532422642720657,"{""initial_prob"": [0.5716803129076219, 0.42831958408312637, 1.0300925169329186e-07], ""kappaP"": {""10"": 14.376635295585281, ""20"": 8.83312354544771, ""40"": 3.2185932781250988, ""80"": 1.7835287504204311}, ""kappaS"": {""0.06"": 1.1093859620118205, ""0.12"": 3.364165430953676, ""0.24"": 7.580055912564637}, ""transition_matrix"": [[0.807655746299301, 0.011565822105629208, 0.18077843159506968], [0.00930549883308247, 0.990582210782941, 0.00011229038397651895], [0.8088682970322968, 1.473461913655984e-07, 0.1911315556215119]]}"
shuffled,12,4,5169,1305,24,6,True,93,-5027.83753704041,-1317.5570907866081,-1.0096222917905042,1.0096222917905042,2.744564174797403,True,0.0,0.5197253924651001,0.35988568893167916,0.12038891860322072,"{""initial_prob"": [0.4910374871555116, 0.5089622640154272, 2.4882906100456315e-07], ""kappaP"": {""10"": 12.78517291746611, ""20"": 8.816946607390085, ""40"": 3.5682272571993754, ""80"": 2.169613678228436}, ""kappaS"": {""0.06"": 1.1347234717197623, ""0.12"": 3.777292610073133, ""0.24"": 8.517907740538883}, ""transition_matrix"": [[0.7743604205615873, 0.03506436785036957, 0.1905752115880432], [0.023865868453848645, 0.9761341286726152, 2.8735363482745737e-09], [0.7588945691629203, 1.3333097246390637e-08, 0.2411054175039824]]}"
